"ID"	"poem_title"	"content"	"Poem-contexted"	"people"	"places"	"objects"	"sentiments"	"Metadata"
"239"	"هدهد سليمان"	"لو ان أهل الكفر ما آمنوا به    آلهي قد علمت بأن عبدك
كسير القلب تقلقه ذنوبه    وكم كنت على السراء فضا
وقد أعلنت في الضراء توبه    لقد آن الآوان لدمع عين
تصارع حزنها في كل نوبه"	"يتحدث عن إيمان الله، وقلوب العباد المذنبة، وتوبتهم في الشدائد، وحزن العيون الذي يعبر عن الألم والتوبة في أوقات المحن.
-----
لو ان أهل الكفر ما آمنوا به    آلهي قد علمت بأن عبدك
كسير القلب تقلقه ذنوبه    وكم كنت على السراء فضا
وقد أعلنت في الضراء توبه    لقد آن الآوان لدمع عين
تصارع حزنها في كل نوبه"	"[]"	"[]"	"[""الكفر"",""عبدك"",""قلوب"",""ذنوب"",""سراء"",""ضراء"",""توبة"",""دمع عين"",""نوبة""]"	"repentance"	""
"239"	"هدهد سليمان"	"تصارع حزنها في كل نوبه"	"تعبير عن صراعها الداخلي مع الحزن الذي يتكرر ويظهر في كل لحظة.
-----
تصارع حزنها في كل نوبه"	"[]"	"[]"	"[""حزنها"",""نوبة""]"	"sadness"	""
"240"	"أم الإمارات"	"عن الشعب وعن الحكام واهل الخير والأبطال    وعن راية جنود في سما صنعاء مرتزه
سلام الله سلام صادق من خاطر ينقال    ما ادزه بالرسايل إنما باحساسي آدزه
على ام الأرض أخت الجود والتقدير والإجلال    سمية بنت خير الرسل ذات المجد والعزه
هذي أمي، وأم الأب، وام العم، وام الخال    نباها فوق هامات السحاب وذكرها نزه"	"مدح الشعب والحكام وأهل الخير والأبطال، مع ذكر راية جنود صنعاء وسلام من القلب، وتقدير لأم الأرض، سمية بنت خير الرسل، وأمهات مختلفة ذات مكانة عالية.
-----
عن الشعب وعن الحكام واهل الخير والأبطال    وعن راية جنود في سما صنعاء مرتزه
سلام الله سلام صادق من خاطر ينقال    ما ادزه بالرسايل إنما باحساسي آدزه
على ام الأرض أخت الجود والتقدير والإجلال    سمية بنت خير الرسل ذات المجد والعزه
هذي أمي، وأم الأب، وام العم، وام الخال    نباها فوق هامات السحاب وذكرها نزه"	"[""سمية بنت خير الرسل""]"	"[""صنعاء""]"	"[""علم"",""راية"",""جنود"",""سلام الله"",""من خاطر"",""خاطر"",""السحاب""]"	"pride"	""
"240"	"أم الإمارات"	"هذي أمي، وأم الأب، وام العم، وام الخال    نباها فوق هامات السحاب وذكرها نزه
من النسيان ومن العيب لانها أم خير رجال    وأم اهل الإمارات التي بالعز معتزه
قوافل خيرها مرت على صنعاء والصومال    بعد ما فرحت أهل سوريا والناس في غزه
لعيد الله حزه تنعرف مع كل نور هلال    وهي في كل حزه عيدها يا ماابرك الحزه"	"تمدح الأم، رمزت لصفات الكرم والبطولة، وتاريخها المشرف، مع ارتباطها بأهل الإمارات وسوريا وفلسطين، ومناسبات العيد والحزن.
-----
هذي أمي، وأم الأب، وام العم، وام الخال    نباها فوق هامات السحاب وذكرها نزه
من النسيان ومن العيب لانها أم خير رجال    وأم اهل الإمارات التي بالعز معتزه
قوافل خيرها مرت على صنعاء والصومال    بعد ما فرحت أهل سوريا والناس في غزه
لعيد الله حزه تنعرف مع كل نور هلال    وهي في كل حزه عيدها يا ماابرك الحزه"	"[""أمي"",""أم الأب"",""أم العم"",""أم الخال""]"	"[""صنعاء"",""الصومال"",""سوريا"",""غزة""]"	"[""هذي"",""هامات السحاب"",""ذكرها"",""النسيان"",""العيب"",""خير رجال"",""أهل الإمارات"",""عز"",""قوافل"",""فرحت"",""أهل سوريا"",""الناس"",""عيد الله"",""نور هلال"",""حزة"",""عيدها""]"	"pride"	""
"240"	"أم الإمارات"	"لعيد الله حزه تنعرف مع كل نور هلال    وهي في كل حزه عيدها يا ماابرك الحزه
لو يقولون تقدر نسمة الغربي تهز جبال    ترى صورتك وسط قلوبنا ماهي بمهتزه"	"مخاطبة لعيد الله، يربط بين حزنه ونوره، ويعبر عن أن ذكره يفرح ويعزي، وصورة محبوبته في قلوبهم ثابتة وقوية.
-----
لعيد الله حزه تنعرف مع كل نور هلال    وهي في كل حزه عيدها يا ماابرك الحزه
لو يقولون تقدر نسمة الغربي تهز جبال    ترى صورتك وسط قلوبنا ماهي بمهتزه"	"[]"	"[]"	"[""عيد الله"",""نور هلال"",""حزه"",""عيدها"",""الحزه"",""نسمة الغربية"",""جبال"",""صورتك"",""قلوبنا""]"	"joy"	""
"241"	"إفترت"	"الغيمه اللي في السما قامت تلوح بروقها    ياليتها تروي نخيل ديار خلي لا امطرت
واهم شي النخله اللي يابسات عروقها    لي تحتها ذكرى توسع خاطري لامن طرت
ذكرى هنوف كن صدري من غلاها سوقها    باعت علي الوجد والحزن الحقيقي واشترت
مشاعري حتى تمكن في خفوقي شوقها    ولا درت إني مولع في هواها ولو درت"	"تمثل الغيمة والبروق مشهدا عاصفا، وذكرى هنوف تعبر عن عشق وألم ومشاعر حب مكبوتة رغم تفتت القلب.
-----
الغيمه اللي في السما قامت تلوح بروقها    ياليتها تروي نخيل ديار خلي لا امطرت
واهم شي النخله اللي يابسات عروقها    لي تحتها ذكرى توسع خاطري لامن طرت
ذكرى هنوف كن صدري من غلاها سوقها    باعت علي الوجد والحزن الحقيقي واشترت
مشاعري حتى تمكن في خفوقي شوقها    ولا درت إني مولع في هواها ولو درت"	"[]"	"[""السما"",""ديار""]"	"[""الغيمه"",""بروق"",""نخيل"",""ديار"",""نخله"",""عروق"",""ذكرى"",""خاطري"",""صدري"",""وغر"",""مشاعر"",""شوق""]"	"longing"	""
"241"	"إفترت"	"مشاعري حتى تمكن في خفوقي شوقها    ولا درت إني مولع في هواها ولو درت
إن الثرى من تحتها وان السما من فوقها    وان الغلا يكبر معاها كل يوم لا اكبرت
همساتها نظراتها بسمة ثغرها ذوقها    والطله اللي من بهاها كل ظلما نورت
أسلوبها وأخلاقها تفكيرها منطوقها    صفات زادتها كبر على كبر لين افترت"	"مشاعر المتحدث تجاه محبوبته، تعبر عن شوق وعشق عميق، مع إشادة بجمالها وأخلاقها، ووصف تأثيرها الإيجابي على حياته.
-----
مشاعري حتى تمكن في خفوقي شوقها    ولا درت إني مولع في هواها ولو درت
إن الثرى من تحتها وان السما من فوقها    وان الغلا يكبر معاها كل يوم لا اكبرت
همساتها نظراتها بسمة ثغرها ذوقها    والطله اللي من بهاها كل ظلما نورت
أسلوبها وأخلاقها تفكيرها منطوقها    صفات زادتها كبر على كبر لين افترت"	"[]"	"[]"	"[""مشاعري"",""خفوقي"",""هواها"",""الثرى"",""السما"",""كل يوم"",""همساتها"",""نظرها"",""بسمة"",""ثغرها"",""ذوقها"",""الطلة"",""بهاها"",""كل ظلما"",""أسلوبها"",""أخلاقها"",""تفكيرها"",""منطوقها"",""صفات""]"	"love"	""
"241"	"إفترت"	"أسلوبها وأخلاقها تفكيرها منطوقها    صفات زادتها كبر على كبر لين افترت
والفاتنه لا استكبرت لا تنكرون حقوقها    من حقها من حقها من حقها لا استكبرت
كم تظلم الدنيا إلى غابت على معشوقها    أشعر بفرحه لا اقبلت واشعر بضيقه لا ادبرت
في ليلة الذكرى ونار فراقها وحروقها    سريت واحزاني هنا بين المحاني ما سرت"	"تصور القصيدة امرأة ذات أخلاق وحياء، تظهر كبرا من دون تكبر، وحقها يطالب به، وتعبر عن ألم الفقدان وذكريات الفراق والفرح والحزن.
-----
أسلوبها وأخلاقها تفكيرها منطوقها    صفات زادتها كبر على كبر لين افترت
والفاتنه لا استكبرت لا تنكرون حقوقها    من حقها من حقها من حقها لا استكبرت
كم تظلم الدنيا إلى غابت على معشوقها    أشعر بفرحه لا اقبلت واشعر بضيقه لا ادبرت
في ليلة الذكرى ونار فراقها وحروقها    سريت واحزاني هنا بين المحاني ما سرت"	"[]"	"[""ليلة الذكرى""]"	"[""أسلوب"",""أخلاق"",""تفكير"",""منطوق"",""صفات"",""كبر"",""نعم"",""حقوق"",""دنيا"",""معشوق"",""فرحة"",""ضيقة"",""ليل"",""نار"",""فراق"",""حروق"",""حزن"",""محاني""]"	"sadness"	""
"241"	"إفترت"	"في ليلة الذكرى ونار فراقها وحروقها    سريت واحزاني هنا بين المحاني ما سرت
وانا رجل تجري دموعي بس داخل موقها    من عزتي من فوق خدي ما اذكر انها قد جرت"	"يعبر عن حزن وشوق شديدين في ليلة ذكرى فراقها، ودموع تثيرها مشاعر الفراق والعزة، مع تذكر عدم جريان الدموع سابقا.
-----
في ليلة الذكرى ونار فراقها وحروقها    سريت واحزاني هنا بين المحاني ما سرت
وانا رجل تجري دموعي بس داخل موقها    من عزتي من فوق خدي ما اذكر انها قد جرت"	"[]"	"[]"	"[""ليلة الذكرى"",""نار"",""فراق"",""حروق"",""دموع"",""خد""]"	"sadness"	""
"242"	"القادر"	"في رجا عفو من القادر .. عبيد القادر    صلت وصامت وجات البيت حج و عمره
رحمة الله يا بشر ماهو بشي نادر    ننتهي عن ما نهانا ونتقيد بامره
إطلبوا جنته بالتوبه ودمع صادر    من عيون مكتسيها من بكاها حمره
واستعيذو به من ابليس الخبيث الغادر    واتقوا ناره ولو حتى بشق التمره"	"دعوة للتوبة، طلب مغفرة من الله، مع صلاة وحج، والتقوى، والاستعاذة من إبليس والنار، مع إظهار الندم والبكاء.
-----
في رجا عفو من القادر .. عبيد القادر    صلت وصامت وجات البيت حج و عمره
رحمة الله يا بشر ماهو بشي نادر    ننتهي عن ما نهانا ونتقيد بامره
إطلبوا جنته بالتوبه ودمع صادر    من عيون مكتسيها من بكاها حمره
واستعيذو به من ابليس الخبيث الغادر    واتقوا ناره ولو حتى بشق التمره"	"[""عفو"",""القادر"",""عبيد القادر"",""بشر"",""إبليس""]"	"[""البيت""]"	"[""رجا"",""عفو"",""القادر"",""حج"",""عمره"",""رحمة الله"",""شيء نادر"",""نهاية"",""ما نهانا"",""أمر"",""جنة"",""توبة"",""دمع"",""عيون"",""بكاء"",""حمره"",""نار"",""شقه التمر""]"	"repentance"	""
"242"	"القادر"	"واستعيذو به من ابليس الخبيث الغادر    واتقوا ناره ولو حتى بشق التمره
يدري ابن ادم لو ان طال العمر بيغادر    وللهدى زمره واكيد ان لضلاله زمره
لو محبينه كثر زبد المحيط الهادر    لا انتهى عمره مازادو نص يوم فعمره
المهم اللي مسند فوق الارض وحادر    أرض ربي بك ومن دونك ترى منعمره"	"دعاء للحماية من إبليس، وتحذير من النار، وتأمل في عمر الإنسان المحدود، مع تأكيد على أهمية الاعتماد على الله والأرض التي خلقها.
-----
واستعيذو به من ابليس الخبيث الغادر    واتقوا ناره ولو حتى بشق التمره
يدري ابن ادم لو ان طال العمر بيغادر    وللهدى زمره واكيد ان لضلاله زمره
لو محبينه كثر زبد المحيط الهادر    لا انتهى عمره مازادو نص يوم فعمره
المهم اللي مسند فوق الارض وحادر    أرض ربي بك ومن دونك ترى منعمره"	"[""ابن آدم""]"	"[""الأرض""]"	"[""إبليس"",""النار"",""شق التمرة"",""عمره"",""الهدى"",""الضلالة"",""زبد المحيط"",""المحيط"",""نص يوم"",""الذي مسنود فوق الأرض""]"	"warning, fear, reflection, caution"	""
"242"	"القادر"	"المهم اللي مسند فوق الارض وحادر    أرض ربي بك ومن دونك ترى منعمره
ان قدرت انك تبادر بالمكارم بادر    ولا تقارن حر نار الله بحر الجمره"	"يحث على الخير والكرم، ويؤكد أن الله هو الحاكم الحقيقي ويحذر من مقارنة غضبه باللهب.
-----
المهم اللي مسند فوق الارض وحادر    أرض ربي بك ومن دونك ترى منعمره
ان قدرت انك تبادر بالمكارم بادر    ولا تقارن حر نار الله بحر الجمره"	"[]"	"[""الأرض""]"	"[""رب"",""منعمره"",""المكارم"",""نار الله"",""الجمر""]"	"pride"	""
"243"	"إفهم مكانك"	"يا اصحابنا يا أهل الوجوه السفيرة    نادوا على عزام عندي أمر هام
وعزام لي ف الوقت مثل الذخيره    احتاجها إلى كثروا في دربي أخصام
عندي قصيده قافيتها مثيره    وعزام شاعر عنده بشعري إلمام
كتبتها قبل أمس عند الظهيره    وبعد ما كملت قلت: نادوا العزام"	"عزام وشاعر يطلبانه للإلتقاء بسبب قصيدة مثيرة ومهمة، ويشير إلى أنه يحتاجه لضرب الأعداء في الطريق.
-----
يا اصحابنا يا أهل الوجوه السفيرة    نادوا على عزام عندي أمر هام
وعزام لي ف الوقت مثل الذخيره    احتاجها إلى كثروا في دربي أخصام
عندي قصيده قافيتها مثيره    وعزام شاعر عنده بشعري إلمام
كتبتها قبل أمس عند الظهيره    وبعد ما كملت قلت: نادوا العزام"	"[""عزام""]"	"[]"	"[""أمر هام"",""ذخيرة"",""دربي"",""أخصام"",""قصيدة"",""قافية"",""إلمام"",""عند الظهيره""]"	"pride"	""
"243"	"إفهم مكانك"	"كتبتها قبل أمس عند الظهيره    وبعد ما كملت قلت: نادوا العزام
نار الهجوس (اللندنيه) سعيره    لو غصنها الاخضر تداعبه الأنسام
ياللي تدور للنجاح ونظيره    إقرب.. بعد إقرب.. بعد إقرب ودام
إنك من اصحاب العقول المنيره    ركز معي واكتب مقوله بالأقلام"	"الشاعر يتحدث عن كتابة العمل قبل الظهر، ويدعو الآخرين للسعي نحو النجاح، مع إشارة إلى ذكاء وأفكار واضحة، ويطلب منهم كتابة مقولة.
-----
كتبتها قبل أمس عند الظهيره    وبعد ما كملت قلت: نادوا العزام
نار الهجوس (اللندنيه) سعيره    لو غصنها الاخضر تداعبه الأنسام
ياللي تدور للنجاح ونظيره    إقرب.. بعد إقرب.. بعد إقرب ودام
إنك من اصحاب العقول المنيره    ركز معي واكتب مقوله بالأقلام"	"[]"	"[""اللندن""]"	"[""قبل أمس"",""الظهيره"",""العزام"",""نار الهجوس"",""سعيره"",""غصنها"",""الأنسام"",""النجاح"",""نظيره"",""النجاح"",""إقرب"",""مقوله"",""الأقلام""]"	"pride"	""
"243"	"إفهم مكانك"	"إنك من اصحاب العقول المنيره    ركز معي واكتب مقوله بالأقلام
أبا أسألك سؤال ما فيه غيره    إجابته بتوجهك وبشكل تام
عندك صبر من هالحياه المريره    إذا نعم.. من دون وسواس وأوهام
خلك كبير، وأمنياتك كبيره    مهما تحاول تحبطك سود الأيام"	"يحث على الحكمة، الصبر، والطموح، ويشجع على الثبات أمام مصاعب الحياة، مع التركيز على أهمية القوة العقلية والأمل.
-----
إنك من اصحاب العقول المنيره    ركز معي واكتب مقوله بالأقلام
أبا أسألك سؤال ما فيه غيره    إجابته بتوجهك وبشكل تام
عندك صبر من هالحياه المريره    إذا نعم.. من دون وسواس وأوهام
خلك كبير، وأمنياتك كبيره    مهما تحاول تحبطك سود الأيام"	"[""غيره""]"	"[]"	"[""مقولة"",""أقلام"",""سؤال"",""إجابة"",""صبر"",""حياة"",""سود الأيام""]"	"hope"	""
"243"	"إفهم مكانك"	"خلك كبير، وأمنياتك كبيره    مهما تحاول تحبطك سود الأيام
وإن كان لا.. خل أمنياتك صغيره    لا تلعب بعقلك كبيرات الأحلام
الدافع بداخلك مايستثيره    سوى النجاح العذب من وحي وإلهام
خل الأمل يصاحبك ف المسيره    واطمح طموح يحفزك للتقدام"	"يشجع على الطموح والأمل، مع المحافظة على التواضع، مع التأكيد على أن النجاح يأتي من الإلهام والأحلام الكبيرة أو الصغيرة حسب الواقع.
-----
خلك كبير، وأمنياتك كبيره    مهما تحاول تحبطك سود الأيام
وإن كان لا.. خل أمنياتك صغيره    لا تلعب بعقلك كبيرات الأحلام
الدافع بداخلك مايستثيره    سوى النجاح العذب من وحي وإلهام
خل الأمل يصاحبك ف المسيره    واطمح طموح يحفزك للتقدام"	"[]"	"[]"	"[""أمنيات"",""الأيام"",""الأحلام"",""الدافع"",""النجاح"",""وحي"",""إلهام"",""الأمل"",""المسيره"",""طموح"",""التقدام""]"	"pride"	""
"243"	"إفهم مكانك"	"خل الأمل يصاحبك ف المسيره    واطمح طموح يحفزك للتقدام
ترى الطموح يحكمك كل ديره    حتى لو أنك ما أنت من صلب حكام
وقف بفكرك للزمان وتديره    ويسولف التاريخ عنك للأعوام
واقدم إذا كان التقدام خيره    الاقدام له وقته وله وقت الاحجام"	"تشجيع على الأمل والطموح، مع أهمية الحكمة في اتخاذ القرارات، وتسليط الضوء على مساهمة الأقدمين وتوقيت المبادرة للتقدم.
-----
خل الأمل يصاحبك ف المسيره    واطمح طموح يحفزك للتقدام
ترى الطموح يحكمك كل ديره    حتى لو أنك ما أنت من صلب حكام
وقف بفكرك للزمان وتديره    ويسولف التاريخ عنك للأعوام
واقدم إذا كان التقدام خيره    الاقدام له وقته وله وقت الاحجام"	"[]"	"[""ديره""]"	"[""الأمل"",""المسيره"",""طموح"",""التقدام"",""الطموح"",""حكام"",""الزمان"",""التاريخ"",""الأعوام"",""التقدام"",""الاقدام"",""وقت"",""الاحجام""]"	"pride"	""
"243"	"إفهم مكانك"	"واقدم إذا كان التقدام خيره    الاقدام له وقته وله وقت الاحجام
ولا تهور تدخل ب كل حيره    ولا تراخى، ف التراخي تندام
إنك تكون الأول ف كل سيره    أو الأخير.. المسألة حسبة أرقام
ما كل ناس بالمكانه جديره    لو بالغ ف تضخيمها صوت الإعلام"	"يوصي بالحكمة في التقدم والتأني، ويشدد على أهمية الاستراتيجية وعدم التسرع، مع الإشارة إلى أن تقييم الأفراد يجب أن يعتمد على القدرات، وليس على الشهرة أو الإعلام.
-----
واقدم إذا كان التقدام خيره    الاقدام له وقته وله وقت الاحجام
ولا تهور تدخل ب كل حيره    ولا تراخى، ف التراخي تندام
إنك تكون الأول ف كل سيره    أو الأخير.. المسألة حسبة أرقام
ما كل ناس بالمكانه جديره    لو بالغ ف تضخيمها صوت الإعلام"	"[]"	"[]"	"[""التقدام"",""الاقدام"",""وقته"",""الاحجام"",""حيره"",""التراخي"",""الأول"",""سيره"",""الأخير"",""أرقام"",""ناس"",""المكانه"",""الإعلام""]"	"Pride"	""
"243"	"إفهم مكانك"	"ما كل ناس بالمكانه جديره    لو بالغ ف تضخيمها صوت الإعلام
إفهم مكانك في الصفوف الأخيره    حتى تعرف الفرق لا صرت قدام"	"يتحدث عن عدم استحقاق الناس للمكانة، مؤكدا أهمية فهم الموقع الحقيقي وعدم التضخيم الإعلامي، مع التركيز على فهم مكانتك في الصفوف الأخيرة.
-----
ما كل ناس بالمكانه جديره    لو بالغ ف تضخيمها صوت الإعلام
إفهم مكانك في الصفوف الأخيره    حتى تعرف الفرق لا صرت قدام"	"[]"	"[]"	"[""المكانه"",""صوت الإعلام"",""الصفوف الأخيرة"",""الفرق""]"	"Pride"	""
"244"	"اعذروا رماح"	"من غرائب هالحياه ارجو من الله السكينه    فوق الارض ورحمته أكبر طموحاتي تحتها
كل مولود يشوف ف جيله الحاضر بعينه    لا كبر غرايب ماتت جدوده ما رأتها
وبين جيل وجيل مازالت مشاعرنا رهينه    للجروح، وللطعون، وللسنين وعجرفتها
والحياه اللي نثمنها ترى ماهي ثمينه    لو خلت قلوبنا من المشاعر وبركتها"	"تعبير عن غرائب الحياة، مشاعر الجيل، وأهمية الرحمة، مع استرجاع ذكريات ووجدان متواصل رغم صعوبة الزمن.
-----
من غرائب هالحياه ارجو من الله السكينه    فوق الارض ورحمته أكبر طموحاتي تحتها
كل مولود يشوف ف جيله الحاضر بعينه    لا كبر غرايب ماتت جدوده ما رأتها
وبين جيل وجيل مازالت مشاعرنا رهينه    للجروح، وللطعون، وللسنين وعجرفتها
والحياه اللي نثمنها ترى ماهي ثمينه    لو خلت قلوبنا من المشاعر وبركتها"	"[""مولود""]"	"[""الارض""]"	"[""الحياه"",""السكينه"",""رحمته"",""طموحاتي"",""جيل"",""عينه"",""غرايب"",""جدوده"",""مشاعرنا"",""الجروح"",""الطعون"",""السنين"",""عجرفتها"",""قلوبنا"",""المشاعر"",""بركتها""]"	"الحزن
الأسى
الأسف"	""
"244"	"اعذروا رماح"	"والحياه اللي نثمنها ترى ماهي ثمينه    لو خلت قلوبنا من المشاعر وبركتها
والتناقض ف الزمان اللي تتعبنا سنينه    لو يهز اهل المنازل مايزعزع منزلتها
يبكي البستاني ان قطفت أمامه ياسمينه    إنما تفرح بقطفتها يدينن قاطفتها
والهجوس اللي تهز اهل الشعر حبكته وينه    ناوي اكتب لي قصيده في عجايب قافيتها"	"تعبير عن قساوة الحياة، تلاعب الوقت، ووجدان الشاعر، مع تأمل في المشاعر والذكريات وحنين إلى الجمال والأصل.
-----
والحياه اللي نثمنها ترى ماهي ثمينه    لو خلت قلوبنا من المشاعر وبركتها
والتناقض ف الزمان اللي تتعبنا سنينه    لو يهز اهل المنازل مايزعزع منزلتها
يبكي البستاني ان قطفت أمامه ياسمينه    إنما تفرح بقطفتها يدينن قاطفتها
والهجوس اللي تهز اهل الشعر حبكته وينه    ناوي اكتب لي قصيده في عجايب قافيتها"	"[""البستاني""]"	"[]"	"[""الحياه"",""قلوبنا"",""المشاعر"",""بركتها"",""التناقض"",""الزمان"",""سنينه"",""اهل المنازل"",""منزلتها"",""ياسمنه"",""يدين"",""الهجوس"",""اهل الشعر"",""حبكته"",""قصيده"",""عجايب"",""قافيتها""]"	"Sadness"	""
"244"	"اعذروا رماح"	"والهجوس اللي تهز اهل الشعر حبكته وينه    ناوي اكتب لي قصيده في عجايب قافيتها
تحزن اهل الريف وتبكي جماهير المدينه    لين اخلد في تواريخ القصايد سالفتها
الصبر يا قلب وجروحك ورا ضلعك دفينه    لليالي فلسفه، والناس تجهل فلسفتها
والحزن لو له حواجز تنبني بينك وبينه    كان شفت اللي شكت الاحزان من قبلك بنتها"	"الشاعر يعبر عن حبه وألمه، يتحسر على قافيته، ويخاف على أهل الريف والمدن. يوجه رسالة لصبر قلبه ويحذر من الحزن وجلساته.
-----
والهجوس اللي تهز اهل الشعر حبكته وينه    ناوي اكتب لي قصيده في عجايب قافيتها
تحزن اهل الريف وتبكي جماهير المدينه    لين اخلد في تواريخ القصايد سالفتها
الصبر يا قلب وجروحك ورا ضلعك دفينه    لليالي فلسفه، والناس تجهل فلسفتها
والحزن لو له حواجز تنبني بينك وبينه    كان شفت اللي شكت الاحزان من قبلك بنتها"	"[""اهل الشعر"",""اهل الريف"",""جماهير المدينه"",""الناس""]"	"[""الريف"",""المدينه""]"	"[""حبكته"",""قصيده"",""عجايب"",""قافيتها"",""سالفتها"",""الصبر"",""قلب"",""جروحك"",""ضلعك"",""اليالي"",""فلسفه"",""فلسفتها"",""الحزن"",""حواجز"",""الاحزان""]"	"Sadness"	""
"244"	"اعذروا رماح"	"والحزن لو له حواجز تنبني بينك وبينه    كان شفت اللي شكت الاحزان من قبلك بنتها
إعذروا رماح لو بان الحزن في وسط عينه    يعرف من هي عجايب ويعرف شو منزلتها
ويعرف كم فارس ذاق المراره والغبينه    يوم نافسها، ويعرف كم بطوله حققتها
ويعرف شيخ تبشر بالفخر طلة جبينه    الجبال الشامخه ربي وهب له من صفتها"	"يعبر النص عن حزن يعبر عن ألم وشكوى، ويصف شخصية رماح، الفارس الشجاع، الذي يتسم بالفخر والجدارة، وارتباطه بالجبال والبطولة.
-----
والحزن لو له حواجز تنبني بينك وبينه    كان شفت اللي شكت الاحزان من قبلك بنتها
إعذروا رماح لو بان الحزن في وسط عينه    يعرف من هي عجايب ويعرف شو منزلتها
ويعرف كم فارس ذاق المراره والغبينه    يوم نافسها، ويعرف كم بطوله حققتها
ويعرف شيخ تبشر بالفخر طلة جبينه    الجبال الشامخه ربي وهب له من صفتها"	"[""رماح"",""فارس"",""شيخ""]"	"[]"	"[""الحزن"",""حواجز"",""الاحزان"",""عينه"",""عجايب"",""منزلتها"",""المراره"",""الغبينه"",""بطوله"",""الفخر"",""جبينه"",""الجبال الشامخه""]"	"الحزن"	""
"244"	"اعذروا رماح"	"ويعرف شيخ تبشر بالفخر طلة جبينه    الجبال الشامخه ربي وهب له من صفتها
عبقري عصره وعز بلاده وشعبه ودينه    تفتخر فيه العروبه لين سمي مفخرتها
ياعجايب فارسك ما تلوي الدنيا يمينه    لكن الفرقى عذاب وكل نفس ومقدرتها
العيون الحاسده ووعورة الأرض اللعينه    خسرت عشاقتك شوفك لكن لو خسرتها"	"شيخ تبشر بالفخر، شخص من الشام يملك صفات الجبال، وعزة وديانة، ويعتبر فخر العرب، ويواجه تحديات من حسد ووعورة الأرض.
-----
ويعرف شيخ تبشر بالفخر طلة جبينه    الجبال الشامخه ربي وهب له من صفتها
عبقري عصره وعز بلاده وشعبه ودينه    تفتخر فيه العروبه لين سمي مفخرتها
ياعجايب فارسك ما تلوي الدنيا يمينه    لكن الفرقى عذاب وكل نفس ومقدرتها
العيون الحاسده ووعورة الأرض اللعينه    خسرت عشاقتك شوفك لكن لو خسرتها"	"[""شيخ""]"	"[""البلاد""]"	"[""الفخر"",""طلة جبينه"",""الجبال الشامخه"",""عبقري عصره"",""شعبه"",""دينه"",""العروبه"",""مفخرتها"",""الدنيا"",""يمينه"",""الفرقى"",""عذاب"",""نفس"",""مقدرتها"",""العيون الحاسده"",""وعورة الأرض اللعينه"",""عشاقك"",""شوفك""]"	"Pride"	""
"244"	"اعذروا رماح"	"العيون الحاسده ووعورة الأرض اللعينه    خسرت عشاقتك شوفك لكن لو خسرتها
ماخسر فارس لجامك ماخذل قبضة يدينه    لين نافس عالم ماحد قدر لمنافستها
معنوية فارسك للغيم وعزومه متينه    والرجال تبين في يوم الشدايد مرجلتها
والقصيد اللي يعبر عن مشاعرنا يازينه    والقلوب اللي بدون احساس ياقل بركتها"	"ينتقد الشاعر حسد العيون وصعوبة الأرض، مؤكدا أن الفارس الحقيقي لا يخسر ويظهر بطولته في الشدائد، ويعبر عن قيمة القصائد والقلوب الصادقة.
-----
العيون الحاسده ووعورة الأرض اللعينه    خسرت عشاقتك شوفك لكن لو خسرتها
ماخسر فارس لجامك ماخذل قبضة يدينه    لين نافس عالم ماحد قدر لمنافستها
معنوية فارسك للغيم وعزومه متينه    والرجال تبين في يوم الشدايد مرجلتها
والقصيد اللي يعبر عن مشاعرنا يازينه    والقلوب اللي بدون احساس ياقل بركتها"	"[""فارس""]"	"[""الأرض""]"	"[""العيون الحاسده"",""وعورة"",""عشاقتك"",""لجام"",""قبضة يدينه"",""عالم"",""معنوية"",""الغيم"",""عزوم"",""الرجال"",""يوم الشدايد"",""مرجلتها"",""القصيد"",""مشاعرنا"",""القلوب"",""احساس"",""بركتها""]"	"Pride"	""
"244"	"اعذروا رماح"	"والقصيد اللي يعبر عن مشاعرنا يازينه    والقلوب اللي بدون احساس ياقل بركتها
كبريائي يجبر الخافق مايكشف عن حنينه    وفيه دمعه في عيوني بس عيني ما ادمعتها"	"القصيدة تحتوي على مشاعر حب، حزن، كبرياء، ووصف قلوب بلا إحساس، مع إشارة إلى دموع في عيون المتحدث دون انهمارها.
-----
والقصيد اللي يعبر عن مشاعرنا يازينه    والقلوب اللي بدون احساس ياقل بركتها
كبريائي يجبر الخافق مايكشف عن حنينه    وفيه دمعه في عيوني بس عيني ما ادمعتها"	"[]"	"[]"	"[""القصيد"",""مشاعر"",""القلوب"",""احساس"",""بركتها"",""كبريائي"",""الخافق"",""حنينه"",""دمعه"",""عيوني"",""عيني""]"	"كبرياء"	""
