poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,روي,البحر,وصل,حركة,شخص,sentiments,أحداث,دين,مواضيع,أماكن,تصنيف
239,3259,هدهد سليمان,يـجــسّـد كـبـريــاءه فـي نـصـوبـه      واحـب الطـيـّبـيـن و لـي مــعــاهـم,ابتكار الكبرياء في الذات وحب الطيّبين المخلصين,هدهد سليمان,يجسد كبرياءه في نصوبه      واحب الطيبين و لي معاهم,هم,م,الهجيني,لا يوجد,سكون,[],فخر,[],[],الصداقة والكرم,[],معاصر
239,3260,هدهد سليمان,مـثـل ما للـجـنـوبـي مـن جـنـوبــــه      لأن مـجـدي مثل قصـر الـخـلـيـفه,العزة مثل ارتباط الجنوبي بمنطقته وأمجاده العظيمة,هدهد سليمان,مثل ما للجنوبي من جنوبه      لان مجدي مثل قصر الخليفه,فه,ه,الهجيني,لا يوجد,فتحة,[],فخر,[],[],المجد والعز,[],معاصر
239,3261,هدهد سليمان,عـلى الـسَّـاس الـقـوي ثـبّـت أوبــه      ولا ينـقـص مـقــامـي عـند غـــالي,الثبات على قاعدة قوية وعدم نقصان المكانة تجاه الغالي,هدهد سليمان,علي الساس القوي ثبت اوبه      ولا ينقص مقامي عند غالي,لي,ي,الهجيني,لا يوجد,كسرة,[],فخر,[],[],المجد والعز,"[{""name"": ""قصر الخليفة"", ""type"": ""معالم_إماراتية""}]",معاصر
239,3262,هدهد سليمان,تـمـخـطر كـنـّك امـجــاد الـعـروبـه      تـثـنـّى .. كـل غـصــــــنٍ لا تـثـنـّى,فخر العروبة والتباهي بمجد لا ينحني أمام الصعاب,هدهد سليمان,تمخطر كنك امجاد العروبه      تثني .. كل غصن لا تثني,ني,ي,الهجيني,لا يوجد,كسرة,[],فخر,[],[],المجد والعز,[],معاصر
239,3263,هدهد سليمان,ودربٍ مـا يـطـاوعـني مـا اجـوبـــه      لكـن يا اغلى الـحبايب وين دارك ؟,رفض الرد على الطرق الصعبة وتساؤل عن مكان الأحبة,هدهد سليمان,ودرب ما يطاوعني ما اجوبه      لكن يا اغلي الحبايب وين دارك ؟,رك,ك,الهجيني,لا يوجد,فتحة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""اغلي الحبايب""]}]",شوق,[],[],الشوق والحنين,"[{""name"": ""الدرب"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3264,هدهد سليمان,غـدى قـلـبـي مـن الـفـرقـى لـعـوبـه      حـصـان الشـوق لعـيونـك سرجـته,قلق القلب بسبب الفراق وشوقه المحمّل بأحلام اللقاء,هدهد سليمان,غدي قلبي من الفرقي لعوبه      حصان الشوق لعيونك سرجته,ته,ه,الهجيني,لا يوجد,فتحة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""عيونك""]}]",شوق,[],[],"الشوق والحنين, الحب والغزل",[],معاصر
239,3265,هدهد سليمان,تـخـاف الـنـاس مـن لـيـلٍ هـذوبـه      عـقـب مـاشـافـوا الـــعـالـم غـدوبه,الناس تخاف من ظلام الليل وسكونه، بعدما رأوا اختفاء العالم فيه.,هدهد سليمان,تخاف الناس من ليل هذوبه      عقب ماشافوا العالم غدوبه,به,ب,الهجيني,هـ,فتحة,[],خوف,[],[],الألم والحزن,[],معاصر
239,3266,هدهد سليمان,ألا يا طـيـــــر خـبّـرنــي وانـا اللـي      مثل ذاك الجـبل ياللي اتـقوا به,يطلب من الطير أن يخبره، مشبهاً نفسه بالجبل الشامخ الذي يلتجئ إليه الناس.,هدهد سليمان,الا يا طير خبرني وانا اللي      مثل ذاك الجبل ياللي اتقوا به,به,ب,الهجيني,هـ,فتحة,[],خوف,[],[],الشوق والحنين,"[{""name"": ""الجبل"", ""type"": ""مواقع_نبطية""}]",معاصر
239,3267,هدهد سليمان,أحـاسـيـسـي تـفـاجــأهـا بـرعـــوبـه      وبين اللـيـل والـظـلـما عـــلاقـه تـجـي,مفاجأة الشعور بالرعب والعلاقة بين الليل والظلمة,هدهد سليمان,احاسيسي تفاجاها برعوبه      وبين الليل والظلما علاقه تجي,جي,ي,الهجيني,لا يوجد,كسرة,[],خوف,[],[],"الألم والحزن, الطبيعة والخيل","[{""name"": ""الليل"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3268,هدهد سليمان,عـبــاقـرة الـزمـــن مـا فــكّـــروا بــه      كـذا الإنـســان .. إحـسـاسٍ وعقـلٍ,التأكيد أن عقل الإنسان وإحساسه لا يفكران كما يجب,هدهد سليمان,عباقره الزمن ما فكروا به      كذا الانسان .. احساس وعقل,قل,ل,الهجيني,لا يوجد,كسرة,[],حكمة,[],[],الطموح والنجاح,[],معاصر
239,3269,هدهد سليمان,قـبـل يـبدى خـطـاويـه مْـحـسـوبه      صـنعـت مـن الـوعي مبدا التـسامح,ابتكار مبدأ التسامح استنادا إلى الوعي قبل ارتكاب الأخطاء,هدهد سليمان,قبل يبدي خطاويه محسوبه      صنعت من الوعي مبدا التسامح,ح,ح,الهجيني,لا يوجد,سكون,[],حكمة,[],المفاهيم_الإيمانية,الوفاء والصبر,[],معاصر
239,3270,هدهد سليمان,لأن ابــن آدم كــبـــــارٍ عـيـــــــوبـه      و قِـل الـفـهـم مـبـدا ما اعـتـنـقـته,اعتراف بعيوب الإنسان وقلة الفهم كقاعدة غير مدعومة,هدهد سليمان,لان ابن ادم كبار عيوبه      و قل الفهم مبدا ما اعتنقته,ته,ه,الهجيني,لا يوجد,فتحة,[],حكمة,[],المفاهيم_الإيمانية,الألم والحزن,[],معاصر
239,3271,هدهد سليمان,وقد أعـلـنـت فـي الـضـراء تـوبــه      لــقــد آن الآوان لـدمــــــع عـيــــنٍ,الإعلان عن التوبة والتوجه إلى البكاء في الضراء,هدهد سليمان,وقد اعلنت في الضراء توبه      لقد ان الاوان لدمع عين,ين,ن,الهجيني,لا يوجد,كسرة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""توبه""]}]",حزن,[],المفاهيم_الإيمانية,الإيمان والدعاء,[],معاصر
239,3272,هدهد سليمان,تـصــارع حـزنـهـا فـي كـل نـوبـــــه,الصراع المستمر مع الحزن في كل لحظة,هدهد سليمان,تصارع حزنها في كل نوبه,به,ه,الهجيني,لا يوجد,فتحة,[],حزن,[],المفاهيم_الإيمانية,الألم والحزن,[],معاصر
239,3273,هدهد سليمان,خـويّ الـدرب مـا يـمـلك حـبـيـبـه      يشــوف الـصـاحـبـه غـير مْحـبوبه,رفيق الدرب لا يمتلك حبيبة، فرؤية الصحبة مختلفة عن رؤية المحبوبة.,هدهد سليمان,خوي الدرب ما يملك حبيبه      يشوف الصاحبه غير محبوبه,به,ب,الهجيني,هـ,فتحة,[],حب,[],[],الصداقة والكرم,"[{""name"": ""الدرب"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3274,هدهد سليمان,أنـا لـولا الـمــشــاعــر مـا اتـكـلـّــم      عـن اللـي صــادقٍ أو صــدّقـوا به,يؤكد أنه يتحدث بصدق وصراحة، مدفوعاً بمشاعره الصادقة.,هدهد سليمان,انا لولا المشاعر ما اتكلم      عن اللي صادق او صدقوا به,به,ب,الهجيني,هـ,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]}]",حب,[],[],الوفاء والصبر,[],معاصر
239,3275,هدهد سليمان,مـشـاعـر شـاعـرٍ يـبـغـي يْـتحـرّك      عـقـب مـا كـان صـايـبـها رمــــوا به,تتحرك مشاعر الشاعر من جديد، بعدما كانت مهملة ومهمشة.,هدهد سليمان,مشاعر شاعر يبغي يتحرك      عقب ما كان صايبها رموا به,به,ب,الهجيني,هـ,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""شاعر""]}]",حب,[],[],الألم والحزن,[],معاصر
239,3276,هدهد سليمان,على الـتـقـلـيـد واللـي قـلـّـــدوا بـه      أحـب الـغـيـم لان الـغـيـــم عــالـي,حب الغيوم لعلو مكانتها والابتعاد عن التقليد الأعمى,هدهد سليمان,علي التقليد واللي قلدوا به      احب الغيم لان الغيم عالي,لي,ي,الهجيني,لا يوجد,كسرة,[],حب,[],[],الفخر والشجاعة,[],معاصر
239,3277,هدهد سليمان,وانـا قـلبي مـفـاتـنـك اكـفـروا بـه      ورب الـبـيــــــت إنّـي قـد شـعـــرت,كفر القلب بمفاتن محبوبته وشعور الشاعر الحقيقي,هدهد سليمان,وانا قلبي مفاتنك اكفروا به      ورب البيت اني قد شعرت,رت,ت,الهجيني,لا يوجد,سكون,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""قلبي""]}]",حب,[],الله,"الألم والحزن, الحب والغزل","[{""name"": ""البيت"", ""type"": ""مواقع_اجتماعية""}]",معاصر
239,3278,هدهد سليمان,أنـا لـو مـالـقـيـت اللــي لـقـيــــتـه      لا اسوّي فـي الزمان اكبر عجوبه,يؤكد الشاعر أنه سيصنع أعظم العجائب في الدنيا لو لم يجد مبتغاه.,هدهد سليمان,انا لو مالقيت اللي لقيته      لا اسوي في الزمان اكبر عجوبه,به,ب,الهجيني,هـ,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]}]",[],[],[],الطموح والنجاح,[],معاصر
239,3279,هدهد سليمان,أنـا دربـــي عـلى الـعـلـيــا صـنـعـتـه      ومـن راد الـعـــلا يـصـنــع دروبــــه,يُبين الشاعر أنه شق طريقه نحو المجد، فمن يطلب العُلا عليه أن يصنع دربه.,هدهد سليمان,انا دربي علي العليا صنعته      ومن راد العلا يصنع دروبه,به,ب,الهجيني,هـ,فتحة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]}]",[],[],[],الطموح والنجاح,"[{""name"": ""الدرب"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3280,هدهد سليمان,حكـى لي ( هدهد سليمان ) عنهـم      و عـن سِـرّ وانـا غــايـب حـكــوا بـه,يذكر الشاعر أن هدهد سليمان أخبره سراً تحدث به الناس في غيابه.,هدهد سليمان,حكي لي ( هدهد سليمان ) عنهم      و عن سر وانا غايب حكوا به,به,ب,الهجيني,هـ,فتحة,"[{""name"":""هدهد سليمان"",""relation"":""الشاعر"",""resolved_from"":[""هدهد سليمان""]}]",[],[],الأنبياء,القيادة والزعماء,[],معاصر
239,3281,هدهد سليمان,قـصـيدي مـثـلـما الـعـــود الـمركـّز      يـدشّ الــراس ويـغــيّـر اســلــــوبـه,يصف قصائده كعود البخور الفاخر، الذي يؤثر في العقل ويغير الأسلوب.,هدهد سليمان,قصيدي مثلما العود المركز      يدش الراس ويغير اسلوبه,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الشعر والإبداع,[],معاصر
239,3282,هدهد سليمان,صـباح الـخـير يـا أحـمـد مـحـمـد      صـبـاحٍ يـلـعـب بـغـصـنـه هـبـوبـه,يوجه تحية الصباح لأحمد محمد، واصفاً الصباح بجمال الريح اللطيفة.,هدهد سليمان,صباح الخير يا احمد محمد      صباح يلعب بغصنه هبوبه,به,ب,الهجيني,هـ,فتحة,"[{""name"":""أحمد بن محمد بن راشد آل مكتوم"",""relation"":""الأخ"",""resolved_from"":[""يا احمد محمد""]}]",[],[],[],الصداقة والكرم,[],معاصر
239,3283,هدهد سليمان,مـدى الأيـام لـو تـغـريك تـجـهــل      مـثـل عَـالـِم ثـنـوا يوم اقـتـدوا بـه,تحذير من الانسياق وراء الزمن وما قد يضلل الانسان مثل السابقين,هدهد سليمان,مدي الايام لو تغريك تجهل      مثل عالم ثنوا يوم اقتدوا به,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الشوق والحنين,[],معاصر
239,3284,هدهد سليمان,عـلى درب الـمـجــامـل والـمـنـافـق      ألا يـا كـثــر نــاسٍ قــد مـشـــــوا بـه,انتقاد طريق المجاملات والنفاق الذي يسلكه الكثيرون,هدهد سليمان,علي درب المجامل والمنافق      الا يا كثر ناس قد مشوا به,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الفراق والهجر,"[{""name"": ""الدرب"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3285,هدهد سليمان,وانـا رجـلـي عـلـى الـطـيـب تخـطّى      وهي ماهي على الطـيب مْـغـصـوبه,التأكيد على السير بالخير رغم أن الآخر ليس كذلك,هدهد سليمان,وانا رجلي علي الطيب تخطي      وهي ماهي علي الطيب مغصوبه,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الوفاء والصبر,[],معاصر
239,3286,هدهد سليمان,مـجـرّد أبـسـط الـخـمـــس الأصـابع      على وجـه الـدهــر تـضـفي عـشوبه,تبسيط القوة والنفوذ بمجاز أصابع اليد الخمس التي تضفي الحياة,هدهد سليمان,مجرد ابسط الخمس الاصابع      علي وجه الدهر تضفي عشوبه,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الطموح والنجاح,[],معاصر
239,3287,هدهد سليمان,واذا تـبـغـي بـابـدّل الانـجـلـيـــزي      واتـرجـــم لـك بــدون ايّـة صـعـــوبه,عرض القدرة على الترجمة بسهولة وبلا تعقيد,هدهد سليمان,واذا تبغي بابدل الانجليزي      واترجم لك بدون ايه صعوبه,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الشعر والإبداع,[],معاصر
239,3288,هدهد سليمان,لـمـا تروبه Many feeling apear      The night and darkness have many relations,تصوير مشاعر عديدة والليل وعلاقتهما المتشابكة,هدهد سليمان,لما تروبه Many feeling apear      The night and darkness have many relations,به,ب,الهجيني,هـ,فتحة,[],[],[],[],الطبيعة والخيل,"[{""name"": ""The night"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3289,هدهد سليمان,والعالــــــــــــــــم نشوبه It goes and comes      إذا تـكـلـّــــمـت عـن يـوم الـقـيــــــامـه,عالم متقلب وكلام عن يوم القيامة وتغير الأحوال,هدهد سليمان,والعالم نشوبه It goes and comes      اذا تكلمت عن يوم القيامه,به,ب,الهجيني,هـ,فتحة,[],[],[],المناسبات_الدينية,الزمن والقدر,[],معاصر
239,3290,هدهد سليمان,وتـــروح والـعـــالـم بـهــوبـه      وانا قلت البيـوت اللي اعجـبتني,العالم يمضي بسرعة والشاعر يتذكر الأماكن التي أحبها,هدهد سليمان,وتروح والعالم بهوبه      وانا قلت البيوت اللي اعجبتني,ني,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],الفخر والشجاعة,"[{""name"": ""البيوت"", ""type"": ""مواقع_اجتماعية""}]",معاصر
239,3291,هدهد سليمان,ورحـت بـدرب مـا مـنكــم مـشــوا به      لـو ان وجـه الزمـن عـاقد حـجاجه,السير في درب غير معروف للآخرين رغم صعوبات الزمن,هدهد سليمان,ورحت بدرب ما منكم مشوا به      لو ان وجه الزمن عاقد حجاجه,جه,ه,الهجيني,لا يوجد,فتحة,[],[],[],[],الشوق والحنين,"[{""name"": ""الدرب"", ""type"": ""أماكن_مجردة""}]",معاصر
239,3292,هدهد سليمان,مـدار الأرض تـشـكـي مـن شـحـوبه      أحـسب ظـروف وقـتـي وآتـفـــادى,الأرض تشكو من الجفاف والشاعر يحاول التكيّف مع الظروف,هدهد سليمان,مدار الارض تشكي من شحوبه      احسب ظروف وقتي واتفادي,دي,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],"الألم والحزن, الزمن والقدر","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
239,3293,هدهد سليمان,مـصادمـهـا لـو ان مـابـه صـعـــوبــه      واحـاول أمـتـلك عـقـــــلٍ مــفــكـّــر,محاولة مواجهة المصاعب بالعقل والتفكير السليم,هدهد سليمان,مصادمها لو ان مابه صعوبه      واحاول امتلك عقل مفكر,كر,ر,الهجيني,لا يوجد,فتحة,[],[],[],[],الطموح والنجاح,[],معاصر
239,3294,هدهد سليمان,ماهـو صـوبـي وانـا مانـي بـصـوبـه      لو ان قـلـب الـحقـيـقه غـير عــادل,رفض النقد غير العادل واستعانة بالقلب الحي للحقيقة,هدهد سليمان,ماهو صوبي وانا ماني بصوبه      لو ان قلب الحقيقه غير عادل,دل,ل,الهجيني,لا يوجد,كسرة,[],[],[],[],الألم والحزن,[],معاصر
239,3295,هدهد سليمان,لـتـلـقى الـمـجــــرم بْـلـيـّا عـقـــوبـه      بـشــوتٍ سـتـرها مـاهـو بـضـــافـي,تحقيق العدالة بإيقاع العقاب وعدم تجاهل الجرائم,هدهد سليمان,لتلقي المجرم بليا عقوبه      بشوت سترها ماهو بضافي,في,ي,الهجيني,لا يوجد,كسرة,[],[],[],المفاهيم_الإيمانية,الوفاء والصبر,[],معاصر
239,3296,هدهد سليمان,يـحـضّـنهـا الـكـبيـر وْ كُــمّ ثــوبــه      جــزاك الله خـيـــرٍ يـاللــيــــــــالي,تقدير الليالي التي تحتوي على دفء واحتضان كبير,هدهد سليمان,يحضنها الكبير و كم ثوبه      جزاك الله خير يالليالي,لي,ي,الهجيني,لا يوجد,كسرة,[],[],[],الله,الإيمان والدعاء,[],معاصر
239,3297,هدهد سليمان,وذاك الـنـجـم قـولـي لــه يـادوبـه      يـا دوبـه يـقـدر يْـضـيء الـمــجـرّه,تحدي النجم بأن يمتلك القدرة على إضاءة المجرة,هدهد سليمان,وذاك النجم قولي له يادوبه      يا دوبه يقدر يضيء المجره,ره,ه,الهجيني,لا يوجد,فتحة,[],[],[],[],الطبيعة والخيل,[],معاصر
239,3298,هدهد سليمان,واشـعّـة شـمـسـنا تـعـلـن غــــروبـه      يـاليـت البـحر الاحمر ينشرب لي,إعلان غروب الشمس وتمنّي شرب مياه البحر الأحمر,هدهد سليمان,واشعه شمسنا تعلن غروبه      ياليت البحر الاحمر ينشرب لي,لي,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],الطبيعة والخيل,"[{""name"": ""البحر الأحمر"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
239,3299,هدهد سليمان,شـربـته .. بس من يـقـدر شـروبـه      مـجـمّـعـت الـحـكي مانـي بـمنـهــم,تناول البحر لكنه يشير لصعوبة استيعاب الآخرين لكلامه,هدهد سليمان,شربته .. بس من يقدر شروبه      مجمعت الحكي ماني بمنهم,هم,م,الهجيني,لا يوجد,سكون,[],[],[],[],الألم والحزن,[],معاصر
239,3300,هدهد سليمان,ولا اسـولــف بـشــيّ سـولـفــــوا بـه      أعـبّـر من أحـاسـيـسـي مـا يصـعـب,التعبير عن المشاعر والبعد عن التقليد والنميمة,هدهد سليمان,ولا اسولف بشي سولفوا به      اعبر من احاسيسي ما يصعب,عب,ب,الهجيني,لا يوجد,فتحة,[],[],[],[],الألم والحزن,[],معاصر
239,3301,هدهد سليمان,مـادام ان هـامـة الطـيب مـْعـصـوبه      تـرى كـثـر الـتـجــــارب نجّـحـتـني,نجاح التجارب والتعلّم رغم كثرة المحن والتجارب الصعبة,هدهد سليمان,مادام ان هامه الطيب معصوبه      تري كثر التجارب نجحتني,ني,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],"المجد والعز, الوفاء والصبر",[],معاصر
239,3302,هدهد سليمان,لكـن مـا آعـذربـه لـو عـذربــــوا به      يـناظـرنـي بـعــيـبٍ لـيـس فــيـنـي,عدم العذر لمن أذى دون مبرر واتهامه بعيوب غير موجودة,هدهد سليمان,لكن ما اعذربه لو عذربوا به      يناظرني بعيب ليس فيني,ني,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],الألم والحزن,[],معاصر
239,3303,هدهد سليمان,رحـمــك الله .. لـن تـلـقـى مـثــوبـه      ترى فـصـل الـشـتـا يـاتـيـك بـــارد,دعاء بالرحمة لمن مات مع تحذير من برودة الشتاء القادم,هدهد سليمان,رحمك الله .. لن تلقي مثوبه      تري فصل الشتا ياتيك بارد,رد,د,الهجيني,لا يوجد,فتحة,[],[],[],الله,"الألم والحزن, الإيمان والدعاء",[],معاصر
239,3304,هدهد سليمان,لكن فـي الصيف تذبحك الرطوبه      مـقـــــاديــر اللــيـــالي مــسـتـمــرّه,الصيف يحمل العذاب بالرطوبة رغم استمرار الليالي والمصير,هدهد سليمان,لكن في الصيف تذبحك الرطوبه      مقادير الليالي مستمره,ره,ه,الهجيني,لا يوجد,فتحة,[],[],[],[],الألم والحزن,[],معاصر
239,3305,هدهد سليمان,وسـيـع الـقـفر نـاسـه ضـيـّـقـوا بـه      أرى خيـل الـزمـــن غــارت عـلـينـا,المكان فسيح لكن الناس ضاقت بهم الحياة وشعور بالغيرة,هدهد سليمان,وسيع القفر ناسه ضيقوا به      اري خيل الزمن غارت علينا,نا,ا,الهجيني,لا يوجد,فتحة,[],[],[],[],"الألم والحزن, الطبيعة والخيل","[{""name"": ""القفر"", ""type"": ""مواقع_نبطية""}]",معاصر
239,3306,هدهد سليمان,ونـوقــــات الأحـاسـيـس مْـحـلـوبـه      أجــوب الأرض بـاقـدام الـمـعــزّه,إدهاش مشاعر الشاعر وانطلاقه في الأرض بثقة وثبات,هدهد سليمان,ونوقات الاحاسيس محلوبه      اجوب الارض باقدام المعزه,زه,ه,الهجيني,لا يوجد,فتحة,[],[],[],[],الألم والحزن,"[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
239,3307,هدهد سليمان,يـذوب بـه الـهـــــوى حـتى يـذوبه      يـا ريـح الـعـود يالـمـسـك اليـماني,الهوي يذوب في النفس كريح العود والمسك اليمني العطر,هدهد سليمان,يذوب به الهوي حتي يذوبه      يا ريح العود يالمسك اليماني,ني,ي,الهجيني,لا يوجد,كسرة,[],[],[],[],"الحب والغزل, الطبيعة والخيل",[],معاصر
239,3308,هدهد سليمان,قـطـور الـشـام لا مـن عـيـّـدوا بـه      تـشـبـّهــــنـي بـخـلــق الله ظــلـمـاً,استنكار التشبه بظلم مخلوق الله خصوصا بقاطري الشام,هدهد سليمان,قطور الشام لا من عيدوا به      تشبهني بخلق الله ظلما,ما,ا,الهجيني,لا يوجد,فتحة,[],[],[],الله,"الطبيعة والخيل, الألم والحزن","[{""name"": ""قطور الشام"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
239,3309,هدهد سليمان,ســلام الله ســـلامٍ مـا يـشــــوا بـه      كــــلام الـشــك والـهــرج الـمـنـمّــق,دعاء بالسلام ورفض الكلام المشكوك والمنمق,هدهد سليمان,سلام الله سلام ما يشوا به      كلام الشك والهرج المنمق,ق,ق,الهجيني,لا يوجد,سكون,[],[],[],الله,الألم والحزن,[],معاصر
239,3310,هدهد سليمان,من اللي نـاظـروه وما اشـعـروا بـه      أنـا مـؤمـــن بـربّــي والـتـجـي بـه,الإيمان العميق الذي لا يفهمه بعض الناس,هدهد سليمان,من اللي ناظروه وما اشعروا به      انا مءمن بربي والتجي به,به,ه,الهجيني,لا يوجد,فتحة,[],[],[],الله,الإيمان والدعاء,[],معاصر
239,3311,هدهد سليمان,لـو ان أهـل الـكـفــر مـا آمـنـــوا بـه      آلـهـي قـد عـلـمـت بـأن عـبــــدك,تأكيد معرفة الإله بعبده رغم كفر بعض الناس,هدهد سليمان,لو ان اهل الكفر ما امنوا به      الهي قد علمت بان عبدك,دك,ك,الهجيني,لا يوجد,فتحة,[],[],[],الله,الإيمان والدعاء,[],معاصر
240,3312,أم الإمارات,قـوافـل خـيـرهـا مرّت على صنعاء والصومال      بـعـد ما فـرّحـت أهـل سوريا والنَّاس في غزّه,يذكر امتداد خيرها الذي وصل صنعاء والصومال وأفرح أهل سوريا وغزة.,ام الامارات,قوافل خيرها مرت علي صنعاء والصومال      بعد ما فرحت اهل سوريا والناس في غزه,زه,ه,الهجيني,لا يوجد,فتحة,[],فرح,[],[],"حب الوطن, الصداقة والكرم, التراث النبطي","[{""name"": ""صنعاء"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""الصومال"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""سوريا"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""غزه"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
240,3313,أم الإمارات,لـعـيـد الله حَـزّه تـنـعرف مـع كــل نــور هْـــلال      وهـي فـي كـل حٓـزّه عـيـدها يـا ماابرك الحٓـزّه,يبين أن الأعياد تأتي مع الهلال، لكن عيدها مبارك ومحتفى به في كل وقت.,ام الامارات,لعيد الله حزه تنعرف مع كل نور هلال      وهي في كل حزه عيدها يا ماابرك الحزه,زه,ه,الهجيني,لا يوجد,فتحة,[],فرح,[],"المناسبات_الدينية,الله","حب الوطن, الفخر والشجاعة",[],معاصر
240,3314,أم الإمارات,عن الشعب وعن الحُكَّام واهل الخير والأبطال      وعـن رايـة جـنـودٍ فـي سـمـا صـنـعـاء مـرتزّه,يتحدث عن الشعب والحكام والأبطال، وراية الجنود في سماء صنعاء.,ام الامارات,عن الشعب وعن الحكام واهل الخير والابطال      وعن رايه جنود في سما صنعاء مرتزه,زه,ه,الهجيني,لا يوجد,فتحة,[],فخر,[],[],"حب الوطن, القيادة والزعماء, الصداقة والكرم","[{""name"": ""صنعاء"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""سما صنعاء"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
240,3315,أم الإمارات,على امّ الأرض أخت الجود والتقدير والإجلال      سـميّـة بـنت خيـر الرُّسُـل ذات الـمجد والعِـزّه,"يوجه سلامه لـ ""أم الأرض"" بتقدير وإجلال، مشبهًا إياها ببنت خير الرسل.",ام الامارات,علي ام الارض اخت الجود والتقدير والاجلال      سميه بنت خير الرسل ذات المجد والعزه,زه,ه,الهجيني,لا يوجد,فتحة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""الوالد المؤسس"",""resolved_from"":[""بنت خير الرسل""]}]",فخر,[],"الله,الأنبياء","حب الوطن, المجد والعز, الوفاء والصبر","[{""name"": ""الأرض"", ""type"": ""أراضي_إماراتية""}]",معاصر
240,3316,أم الإمارات,هـذي أُمِّـي ، وأمّ الأب ، وامّ العم ، وامّ الخال      نـبـاها فـوق هـامـات السحــاب وذكـرها نُــزّه,يصفها بالأم للجميع، مكانتها رفيعة فوق السحاب وذكرها طاهر منزه.,ام الامارات,هذي امي ، وام الاب ، وام العم ، وام الخال      نباها فوق هامات السحاب وذكرها نزه,زه,ه,الهجيني,لا يوجد,فتحة,"[{""name"":""هند بنت مكتوم بن جمعة آل مكتوم"",""relation"":""الأم"",""resolved_from"":[""امي""]}]",فخر,[],[],"حب الوطن, المجد والعز",[],معاصر
240,3317,أم الإمارات,مـن النسيـان ومْن العيب لانها أم خـيـر رجال      وأم اهــل الإمـــارات الـتـي بـالـعــز مـعــتــزّه,يؤكد أنها أم خيرة الرجال وأهل الإمارات المعززين، لا ينالها نسيان أو عيب.,ام الامارات,من النسيان ومن العيب لانها ام خير رجال      وام اهل الامارات التي بالعز معتزه,زه,ه,الهجيني,لا يوجد,فتحة,"[{""name"":""هند بنت مكتوم بن جمعة آل مكتوم"",""relation"":""الأم"",""resolved_from"":[""امي""]}]",فخر,[],[],"حب الوطن, المجد والعز","[{""name"": ""الإمارات"", ""type"": ""أراضي_إماراتية""}]",معاصر
240,3318,أم الإمارات,لـو يـقـولـون تـقـدر نـسـمـة الـغـربي تهزّ جبال      تـرى صـورتـك وسـط قـلـوبـنـا مـاهي بْمهتـزّه,صورتها محفورة في القلوب لا تتزعزع، حتى لو قيل أن نسمة تهز الجبال.,ام الامارات,لو يقولون تقدر نسمه الغربي تهز جبال      تري صورتك وسط قلوبنا ماهي بمهتزه,زه,ه,الهجيني,لا يوجد,فتحة,[],حب,[],[],"حب الوطن, الفخر والشجاعة","[{""name"": ""جبال"", ""type"": ""مواقع_نبطية""}]",معاصر
