poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,places,religion,animals,events,entities,sentiments,subjects,summary,Title_raw,Poem_line_raw,ai_images_thumb,qafiya,rawy,wasl,haraka,meter,category
237,3227,ملهم القصيده,قال شاعرنا ما سمعنا جديده      قلت شاعركم من اللهفه يعاني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شاعرنا"", ""شاعركم""]}]",شوق,"[""الشعر والإبداع""]",حوار حول غياب جديد الشاعر الذي يعاني من شدة الشوق.,ملهم القصيدة,قال شاعرنا ما سـمّعنا جديده      قلت شاعركم من اللهفه يعاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ده,د,لا يوجد,فتحة,الهجيني,معاصر
237,3228,ملهم القصيده,كيف تساله القصيد وتستزيده      وانت من يلهمه شوقه والحناني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""يلهمه""]}]",حب,"[""الشعر والإبداع"", ""الشوق والحنين""]",الشاعر يتساءل كيف يطلبون الشعر وهو مُلهمهم بشوقه وحنانه.,ملهم القصيدة,كيف تسأله القصيد وتستزيده      وانت من يلهمه شوقه والحناني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3229,ملهم القصيده,قال ابغي بيت ينشر في الجريده      واتحدي به شعراء الزماني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""قال""]}]",[],"[""الشعر والإبداع"", ""المجد والعز""]",طلب بيت شعري قوي للنشر والتحدي به شعراء العصر.,ملهم القصيدة,قال أبغي بيت ينشر فـي الجريده      وآتـحدى به شعـراء الزماني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3230,ملهم القصيده,قلت من شعر الفريد اخذ الفريده      حكمه ف بيتين يالغصن اللياني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شعر الفريد"", ""الفريده""]}]",حكمة,"[""الشعر والإبداع"", ""التراث النبطي""]",الشاعر يقدم حكمة فريدة في بيتين لمن يطلب الشعر.,ملهم القصيدة,قلت من شعر الفريد اخذ الفريده      حكمه فـ بيتين يالغصن اللياني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3231,ملهم القصيده,صاحب يبخل عليك بلمسه ايده      وانت تحسب لجل لقياه الثواني,[],[],[],[],[],شوق,"[""الصداقة والكرم"", ""الألم والحزن""]",يصف صديقًا يبخل بالود بينما الطرف الآخر ينتظر بشوق بالغ.,ملهم القصيدة,صاحبٍ يبخل عليك بلمسة ايده      وانت تحسب لجل لقياه الثواني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3232,ملهم القصيده,نفس من يبخل عليك ف يوم عيده      بالتحيه وانت طامع بالتهاني,[],[],[],"[""عيد ميلاد""]",[],شوق,"[""الصداقة والكرم"", ""الشوق والحنين""]",مقارنة بخيل بالتحية في العيد مع من يطمع بتهانيه.,ملهم القصيدة,نفس من يبخل عليك فـ يوم عيده      بالتحيّه وانت طامع بالتهاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3233,ملهم القصيده,قال عيده ، قلت ما اقدر اعيده      يا حبيبي لا تصير انسان اناني,[],[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حبيبي""]}]",حب,"[""الوفاء والصبر"", ""الألم والحزن""]",الشاعر يرفض إعادة كلمة ويطلب من حبيبه ألا يكون أنانيًا.,ملهم القصيدة,قال عيده ، قلت ما أقـدر أعيده      يا حبيبي لا تصير انسان اناني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3234,ملهم القصيده,شاعرك لو يطلق من الفكر قيده      انفجر هاجوس بركان المعاني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شاعرك""]}]",حب,"[""الشعر والإبداع"", ""الألم والحزن""]",لو تحرر فكر الشاعر، لانفجر بركان من الأفكار والمعاني العميقة.,ملهم القصيدة,شاعرك لو يطلق من الفكر قيده      إنفجر هاجوس بركان المعاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3235,ملهم القصيده,قال بسال ، قلت قول اللي تريده      قال شعرك ليش لا قلته سباني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""قال""]}]",[],"[""الشعر والإبداع"", ""الغيرة والعتاب""]",يتساءل عن سبب قوة شعره ويشير إلى أنه سبب تأثيره القوي.,ملهم القصيدة,قال بسأل ، قلت قول اللي تريده      قال شعرك ليش لا قلته سباني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3236,ملهم القصيده,قلت هذا فضل من سخر عبيده      للمحبه ، والموده ، والتفاني,[],[],[],[],[],حب,"[""الشعر والإبداع"", ""الصداقة والكرم""]",يقول إن موهبته هبة من المحبة والوفاء والإخلاص.,ملهم القصيدة,قلت هذا فضل من سخّر عبيده      للمحبّه ، والـمودّه ، والتفاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3237,ملهم القصيده,رقق احساسك يابو نفس عنيده      لين قمت تحب ما ينطق لساني,[],[],[],[],[],حب,"[""الحب والغزل"", ""الألم والحزن""]",يطلب تهدئة المشاعر الصلبة حتى ينطق بالحب الصادق.,ملهم القصيدة,رقق احساسك يابو نفسٍ عنيده      لين قمت تحب ما ينطق لساني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3238,ملهم القصيده,وانت وصفك لو هل الشعر بتجيده      ما حد منهم قدر ياخذ مكاني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انت""]}]",[],"[""الحب والغزل"", ""الشعر والإبداع""]",يشير إلى أن وصفه لا يمكن لأحد أن يحل محله في الشعر.,ملهم القصيدة,وانت وصفك لو هل الشعر بتجيده      ما حدٍ منهم قِـدر ياخـذ مكاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3239,ملهم القصيده,لان عبد القاف ماهو مثل سيده      اولا ، واهم منه شي ثاني,[],[],[],[],[],[],"[""الشعر والإبداع"", ""المجد والعز""]",يؤكد تفرده وتميزه عن غيره بلا منازع.,ملهم القصيدة,لان عبد القاف ماهو مثل سيده      أوّلاً ، وآهـم منّـه شـيّ ثــاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3240,ملهم القصيده,بيت واحد من حبيب لك وريده      ضخ حبه بين دمه في المحاني,[],[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حبيب""]}]",حب,"[""الحب والغزل"", ""الشوق والحنين""]",يصف بيت شعر واحد من حبيبه يغرس الحب في دمه وألمه.,ملهم القصيدة,بيت واحد من حبيبٍ لك وريده      ضخ حبّه بين دمّه فـي المحاني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3241,ملهم القصيده,عن ميه شاعر وعن اميه قصيده      ينسجون بشعرهم فيك الاماني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شاعر""]}]",حب,"[""الشعر والإبداع"", ""الشوق والحنين""]",يشير إلى أن العديد من الشعراء ينسجون آمالهم في حبه.,ملهم القصيدة,عن مية شاعر وعن إمية قصيده      ينسجون بشعرهم فيك الأماني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
237,3242,ملهم القصيده,نام واحلامك يا ملهمني سعيده      بعد ما حبك ترعرع في كياني,[],[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حبك""]}]",حب,"[""الحب والغزل"", ""الشوق والحنين""]",يرجو له أحلاماً سعيدة بعد أن ترسخ حبه في كيانه.,ملهم القصيدة,نام واحلامك يا ملهمني سعـيده      بعد ما حبّك ترعرع فـي كياني,/images/poems/237_Drive_New_Thumbnail_view.jpg,ني,ن,ي,سكون,الهجيني,معاصر
238,3243,فيها من الخيل,قريحتي ما يخون الشعر تعبيرها      اصوغها من ذكي ما اصوغها من غبي,[],[],[],[],[],[],"[""الشعر والإبداع""]",الشاعر يؤكد أن موهبته الشعرية تعبر بصدق وحكمة، لا بغباء.,فيها من الخيل,قـريــحـتـي ما يـخون الـشـعر تعـبيـرهـا      أصوغـها من ذكـى ما اصوغها من غبى,/images/poems/238_Drive_New_Thumbnail_view.jpg,بي,ب,ي,كسرة,الهجيني,معاصر
238,3244,فيها من الخيل,وبيوت شعري علي لا جات تدبيرها      لا يمكن يضيع مجهودي عليها هبا,[],[],[],[],[],[],"[""الشعر والإبداع"", ""الوفاء والصبر""]",يصف الشاعر أن جهده في بناء قصائده لا يضيع سدى أبدًا.,فيها من الخيل,وبـيـوت شـعري علـي لا جـات تـدبـيرهـا      لا يــمـكـن يـضـيع مـجهـودي عليها هَـبا,/images/poems/238_Drive_New_Thumbnail_view.jpg,هبا,ب,ه,فتحة,الهجيني,معاصر
238,3245,فيها من الخيل,والهجن ، في كل عام يزيد تقديرها      رمز الاصاله لنا يوم السنين اشهبا,[],[],"[{""name"":""الجمل"",""category"":""إبل"",""resolved_from"":[""الهجن""]}]","[""سباق الهجن""]",[],فخر,"[""الطبيعة والخيل"", ""التراث النبطي""]",يشير الشاعر إلى تزايد تقدير الهجن كرمز للأصالة في الأوقات العصيبة.,فيها من الخيل,والـهـجـن ، فـي كـل عـام يـزيد تـقديرها      رمـز الأصالـه لـنـا يــوم السـنين اشهبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,هبا,ب,ه,فتحة,الهجيني,معاصر
238,3246,فيها من الخيل,ومضمر النادره يعجبه تفكيرها      تعرف وش هو يبي ويعرف وش هي تبا,[],[],[],[],[],حكمة,"[""الطبيعة والخيل"", ""التراث النبطي""]",يصف الشاعر إعجاب مضمر الهجن النادرة بذكائها وتفاهمهما المتبادل.,فيها من الخيل,ومـضـمّـر الـنـادره يـعـجــبـه تـفكيـرهــا      تْعرف وش هو يبي ويعرف وش هي تبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,تبا,ب,لا يوجد,فتحة,الهجيني,معاصر
238,3247,فيها من الخيل,والصبا لها ميزه ما توجد ف غيرها      يا عاشقين التفوق والنصر والنبا,[],[],[],"[""سباق الخيل""]",[],فخر,"[""الطموح والنجاح""]","يبرز الشاعر تميز ""الصبا"" بخصائص فريدة، تجذب محبي التفوق والانتصارات.",فيها من الخيل,والـصـبـا لـهـا ميزةٍ ما توجد فـ غـيـرهـا      يـا عـاشـقـيــن التفــوّق والنصـر والـنبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,نبا,ب,لا يوجد,فتحة,الهجيني,معاصر
238,3248,فيها من الخيل,الشايب اللي يسجل من جماهيرها      ترجعه كل ما فازت لعصر الصبا,[],[],[],[],[],فرح,"[""الذكريات"", ""الوفاء والصبر""]","يذكر الشاعر كيف أن فوز ""الصبا"" يعيد الحيوية والشباب لكبار السن من جمهورها.",فيها من الخيل,الشـايـب اللـي يـسـجّـل مـن جماهيرهـا      تـرجّـعـه كـل مـا فــازت لـعـصر الصــبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,صبا,ب,لا يوجد,فتحة,الهجيني,معاصر
238,3249,فيها من الخيل,فيها من الخيل سرعتها وتصويرها      ماهي بظبي لكن فيها وصوف الظبا,"[{""resolved_from"": ""الخيل"", ""name"": ""مواقع نبطية""}]",[],"[{""name"":""الحصان"",""category"":""حصان"",""resolved_from"":[""الخيل""]},{""name"":""الغزال"",""category"":""وحوش برية"",""resolved_from"":[""ظبي"",""الظبا""]}]","[""سباق الخيل""]",[],[],"[""الطبيعة والخيل"", ""التراث النبطي""]","يصف الشاعر ""الصبا"" بسرعتها التي تشبه الخيل ورشاقتها التي تذكر بالظباء.",فيها من الخيل,فـيـهـا مـن الـخـيـل سرعتـها وتصويرهـا      ماهـي بـظـبـيٍ لـكنّ فيها وصوف الظبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,ظبا,ب,لا يوجد,فتحة,الهجيني,معاصر
238,3250,فيها من الخيل,طغي علي الهجن واهل الهجن تاثيرها      بالنصر ربي هباها جل من هو هبا,[],[],"[{""name"":""الجمل"",""category"":""إبل"",""resolved_from"":[""الهجن""]}]","[""سباق الهجن""]",[],فرح,"[""الطموح والنجاح"", ""الوفاء والصبر""]",يؤكد الشاعر على تأثيرها المهيمن على الهجن الأخرى وإلهامها بالنصر الإلهي.,فيها من الخيل,طـغى عـلى الهجن واهل الهجن تأثيرهـا      بالنصر ربّـي هـبـاهـا جـل مـن هـو هـبـا,/images/poems/238_Drive_New_Thumbnail_view.jpg,هبا,ب,ه,فتحة,الهجيني,معاصر
239,3251,هدهد سليمان,تخاف الناس من ليل هذوبه      عقب ماشافوا العالم غدوبه,[],[],[],[],[],خوف,"[""الألم والحزن""]",الناس تخاف من ظلام الليل وسكونه، بعدما رأوا اختفاء العالم فيه.,هدهد سليمان,تـخـاف الـنـاس مـن لـيـلٍ هـذوبـه      عـقـب مـاشـافـوا الـــعـالـم غـدوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3252,هدهد سليمان,انا لو مالقيت اللي لقيته      لا اسوي في الزمان اكبر عجوبه,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}]",[],"[""الطموح والنجاح""]",يؤكد الشاعر أنه سيصنع أعظم العجائب في الدنيا لو لم يجد مبتغاه.,هدهد سليمان,أنـا لـو مـالـقـيـت اللــي لـقـيــــتـه      لا اسوّي فـي الزمان اكبر عجوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3253,هدهد سليمان,انا دربي علي العليا صنعته      ومن راد العلا يصنع دروبه,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}]",[],"[""الطموح والنجاح""]",يُبين الشاعر أنه شق طريقه نحو المجد، فمن يطلب العُلا عليه أن يصنع دربه.,هدهد سليمان,أنـا دربـــي عـلى الـعـلـيــا صـنـعـتـه      ومـن راد الـعـــلا يـصـنــع دروبــــه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3254,هدهد سليمان,حكي لي ( هدهد سليمان ) عنهم      و عن سر وانا غايب حكوا به,[],"[""الأنبياء""]","[{""name"":""هدهد سليمان"",""category"":""طائر"",""resolved_from"":[""هدهد سليمان""]}]",[],"[{""name"":""هدهد سليمان"",""relation"":""الشاعر"",""resolved_from"":[""هدهد سليمان""]}]",[],"[""القيادة والزعماء""]",يذكر الشاعر أن هدهد سليمان أخبره سراً تحدث به الناس في غيابه.,هدهد سليمان,حكـى لي ( هدهد سليمان ) عنهـم      و عـن سِـرّ وانـا غــايـب حـكــوا بـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3255,هدهد سليمان,الا يا طير خبرني وانا اللي      مثل ذاك الجبل ياللي اتقوا به,"[{""resolved_from"": ""الجبل"", ""name"": ""مواقع نبطية""}]",[],"[{""name"":""طيور"",""category"":""طائر"",""resolved_from"":[""طير""]}]",[],[],خوف,"[""الشوق والحنين""]",يطلب من الطير أن يخبره، مشبهاً نفسه بالجبل الشامخ الذي يلتجئ إليه الناس.,هدهد سليمان,ألا يا طـيـــــر خـبّـرنــي وانـا اللـي      مثل ذاك الجـبل ياللي اتـقوا به,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3256,هدهد سليمان,خوي الدرب ما يملك حبيبه      يشوف الصاحبه غير محبوبه,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],[],حب,"[""الصداقة والكرم""]",رفيق الدرب لا يمتلك حبيبة، فرؤية الصحبة مختلفة عن رؤية المحبوبة.,هدهد سليمان,خـويّ الـدرب مـا يـمـلك حـبـيـبـه      يشــوف الـصـاحـبـه غـير مْحـبوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3257,هدهد سليمان,قصيدي مثلما العود المركز      يدش الراس ويغير اسلوبه,[],[],[],[],[],[],"[""الشعر والإبداع""]",يصف قصائده كعود البخور الفاخر، الذي يؤثر في العقل ويغير الأسلوب.,هدهد سليمان,قـصـيدي مـثـلـما الـعـــود الـمركـّز      يـدشّ الــراس ويـغــيّـر اســلــــوبـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3258,هدهد سليمان,صباح الخير يا احمد محمد      صباح يلعب بغصنه هبوبه,[],[],[],[],"[{""name"":""أحمد بن محمد بن راشد آل مكتوم"",""relation"":""الأخ"",""resolved_from"":[""يا احمد محمد""]}]",[],"[""الصداقة والكرم""]",يوجه تحية الصباح لأحمد محمد، واصفاً الصباح بجمال الريح اللطيفة.,هدهد سليمان,صـباح الـخـير يـا أحـمـد مـحـمـد      صـبـاحٍ يـلـعـب بـغـصـنـه هـبـوبـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3259,هدهد سليمان,انا لولا المشاعر ما اتكلم      عن اللي صادق او صدقوا به,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}]",حب,"[""الوفاء والصبر""]",يؤكد أنه يتحدث بصدق وصراحة، مدفوعاً بمشاعره الصادقة.,هدهد سليمان,أنـا لـولا الـمــشــاعــر مـا اتـكـلـّــم      عـن اللـي صــادقٍ أو صــدّقـوا به,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3260,هدهد سليمان,مشاعر شاعر يبغي يتحرك      عقب ما كان صايبها رموا به,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شاعر""]}]",حب,"[""الألم والحزن""]",تتحرك مشاعر الشاعر من جديد، بعدما كانت مهملة ومهمشة.,هدهد سليمان,مـشـاعـر شـاعـرٍ يـبـغـي يْـتحـرّك      عـقـب مـا كـان صـايـبـها رمــــوا به,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3261,هدهد سليمان,مدي الايام لو تغريك تجهل      مثل عالم ثنوا يوم اقتدوا به,[],[],[],[],[],[],"[""الشوق والحنين""]",تحذير من الانسياق وراء الزمن وما قد يضلل الانسان مثل السابقين,هدهد سليمان,مـدى الأيـام لـو تـغـريك تـجـهــل      مـثـل عَـالـِم ثـنـوا يوم اقـتـدوا بـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3262,هدهد سليمان,علي درب المجامل والمنافق      الا يا كثر ناس قد مشوا به,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],[],[],"[""الفراق والهجر""]",انتقاد طريق المجاملات والنفاق الذي يسلكه الكثيرون,هدهد سليمان,عـلى درب الـمـجــامـل والـمـنـافـق      ألا يـا كـثــر نــاسٍ قــد مـشـــــوا بـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3263,هدهد سليمان,وانا رجلي علي الطيب تخطي      وهي ماهي علي الطيب مغصوبه,[],[],[],[],[],[],"[""الوفاء والصبر""]",التأكيد على السير بالخير رغم أن الآخر ليس كذلك,هدهد سليمان,وانـا رجـلـي عـلـى الـطـيـب تخـطّى      وهي ماهي على الطـيب مْـغـصـوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3264,هدهد سليمان,لكنه طبع ابوي وطبع عمي      بنوا لي مجد حسادي دروا به,[],[],[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""ابوي""]}, {""name"": ""حمدان بن محمد بن راشد آل مكتوم"", ""relation"": ""الذات"", ""resolved_from"": [""عمي""]}]",فخر,"[""المجد والعز""]",الإشارة إلى تأثير الأبوين السلبى وبناء المجد رغم حسد الآخرين,هدهد سليمان,لـكـنـّـه طــبـع ابــوي وطـبـع عـمّـي      بنـوا لـي مــجـد حـسّــــــادي دروا بـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3265,هدهد سليمان,وانا اللي تصنع الامجاد كفي      مكان ابوي لا من غاب انوبه,[],[],[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""ابوي""]}]",فخر,"[""المجد والعز""]",اعتزاز الذات بإمكانية صناعة المجد بدون الاعتماد على الآخرين,هدهد سليمان,وانـا اللـي تـصـنع الأمـجــــــاد كـفـّي      مكان أبـوي لا من غاب أنوبـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3266,هدهد سليمان,مجرد ابسط الخمس الاصابع      علي وجه الدهر تضفي عشوبه,[],[],[],[],[],[],"[""الطموح والنجاح""]",تبسيط القوة والنفوذ بمجاز أصابع اليد الخمس التي تضفي الحياة,هدهد سليمان,مـجـرّد أبـسـط الـخـمـــس الأصـابع      على وجـه الـدهــر تـضـفي عـشوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3267,هدهد سليمان,انا شاعر مميز في حياتي      اسهل كل درب له صعوبه,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا"", ""شاعر""]}]",فخر,"[""الشعر والإبداع"", ""الطموح والنجاح""]",الفخر بالتميز والقدرة على تجاوز الصعوبات في الحياة,هدهد سليمان,أنا شـــــاعر ممـيّـــــز فـي حـيـــاتي      أسـهّــــل كـل دربٍ لـه صـعــــــــوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3268,هدهد سليمان,واذا تبغي بابدل الانجليزي      واترجم لك بدون ايه صعوبه,[],[],[],[],[],[],"[""الشعر والإبداع""]",عرض القدرة على الترجمة بسهولة وبلا تعقيد,هدهد سليمان,واذا تـبـغـي بـابـدّل الانـجـلـيـــزي      واتـرجـــم لـك بــدون ايّـة صـعـــوبه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3269,هدهد سليمان,لما تروبه Many feeling apear      The night and darkness have many relations,"[{""resolved_from"": ""The night"", ""name"": ""تجلّيات الزمن""}]",[],[],[],[],[],"[""الطبيعة والخيل""]",تصوير مشاعر عديدة والليل وعلاقتهما المتشابكة,هدهد سليمان,لـمـا تروبه Many feeling apear      The night and darkness have many relations,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3270,هدهد سليمان,والعالم نشوبه It goes and comes      اذا تكلمت عن يوم القيامه,"[{""resolved_from"": ""يوم القيامه"", ""name"": ""تجلّيات الزمن""}]","[""المناسبات الدينية""]",[],[],[],[],"[""الزمن والقدر""]",عالم متقلب وكلام عن يوم القيامة وتغير الأحوال,هدهد سليمان,والعالــــــــــــــــم نشوبه It goes and comes      إذا تـكـلـّــــمـت عـن يـوم الـقـيــــــامـه,/images/poems/239_Drive_New_Thumbnail_view.jpg,به,ب,هـ,فتحة,الهجيني,معاصر
239,3271,هدهد سليمان,احاسيسي تفاجاها برعوبه      وبين الليل والظلما علاقه تجي,"[{""resolved_from"": ""الأزمان"", ""name"": ""تجلّيات الزمن""}]",[],[],[],[],خوف,"[""الألم والحزن"", ""الطبيعة والخيل""]",مفاجأة الشعور بالرعب والعلاقة بين الليل والظلمة,هدهد سليمان,أحـاسـيـسـي تـفـاجــأهـا بـرعـــوبـه      وبين اللـيـل والـظـلـما عـــلاقـه تـجـي,/images/poems/239_Drive_New_Thumbnail_view.jpg,جي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3272,هدهد سليمان,وتروح والعالم بهوبه      وانا قلت البيوت اللي اعجبتني,"[{""resolved_from"": ""البيوت"", ""name"": ""مواقع اجتماعية""}]",[],[],[],[],[],"[""الفخر والشجاعة""]",العالم يمضي بسرعة والشاعر يتذكر الأماكن التي أحبها,هدهد سليمان,وتـــروح والـعـــالـم بـهــوبـه      وانا قلت البيـوت اللي اعجـبتني,/images/poems/239_Drive_New_Thumbnail_view.jpg,ني,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3273,هدهد سليمان,ورحت بدرب ما منكم مشوا به      لو ان وجه الزمن عاقد حجاجه,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],[],[],"[""الشوق والحنين""]",السير في درب غير معروف للآخرين رغم صعوبات الزمن,هدهد سليمان,ورحـت بـدرب مـا مـنكــم مـشــوا به      لـو ان وجـه الزمـن عـاقد حـجاجه,/images/poems/239_Drive_New_Thumbnail_view.jpg,جه,ه,لا يوجد,فتحة,الهجيني,معاصر
239,3274,هدهد سليمان,مدار الارض تشكي من شحوبه      احسب ظروف وقتي واتفادي,"[{""resolved_from"": ""الأرض"", ""name"": ""أراضي إماراتية""}]",[],[],[],[],[],"[""الألم والحزن"", ""الزمن والقدر""]",الأرض تشكو من الجفاف والشاعر يحاول التكيّف مع الظروف,هدهد سليمان,مـدار الأرض تـشـكـي مـن شـحـوبه      أحـسب ظـروف وقـتـي وآتـفـــادى,/images/poems/239_Drive_New_Thumbnail_view.jpg,دي,ي,لا يوجد,كسرة,الهجيني,معاصر
239,3275,هدهد سليمان,مصادمها لو ان مابه صعوبه      واحاول امتلك عقل مفكر,[],[],[],[],[],[],"[""الطموح والنجاح""]",محاولة مواجهة المصاعب بالعقل والتفكير السليم,هدهد سليمان,مـصادمـهـا لـو ان مـابـه صـعـــوبــه      واحـاول أمـتـلك عـقـــــلٍ مــفــكـّــر,/images/poems/239_Drive_New_Thumbnail_view.jpg,كر,ر,لا يوجد,فتحة,الهجيني,معاصر
239,3276,هدهد سليمان,عباقره الزمن ما فكروا به      كذا الانسان .. احساس وعقل,[],[],[],[],[],حكمة,"[""الطموح والنجاح""]",التأكيد أن عقل الإنسان وإحساسه لا يفكران كما يجب,هدهد سليمان,عـبــاقـرة الـزمـــن مـا فــكّـــروا بــه      كـذا الإنـســان .. إحـسـاسٍ وعقـلٍ,/images/poems/239_Drive_New_Thumbnail_view.jpg,قل,ل,لا يوجد,كسرة,الهجيني,معاصر
