PageNumber,Title,Singer,Composer,Date,YouTube,DetailURL,Poem
6,فمان الله,محمد عبده,N/A,0,https://www.youtube.com/watch?v=g0FXUWrANbs,https://www.wneen.com/lyrics/7001,"فمان الله يادرب على الهجر يتحراني
خذاني الوقت من جنبي ولا جاني ولا جيته

قصيدي يا قصيدي اسكن فقلبي طرف ثاني
قبل يسكن بيوتي جنه وتمسي عفاريته

تعال اسال نجوم الليل يا هاجر من الهنائي
وانا اعلمك بالوقت الطويل كيف قضيته

بغيت اقوى على بعدك وراح الصبر ما مداني
اهز الشوق وان طاح الوله بالحضن ضميته

ربيعي يا خريفي يا شتاي وصيفي الهاني
تراك انت الفصول وهجرة الشعر وتشتيته

فضت كل الشوراع مالقيت اللي يترياني
مثل طفل طلع يلعب ورد ومالقى بيته

تحداني تحداني حبيبي لا تحداني
انا لو لاك لحن الهجر والفرقه ماغنيته

تمنيتك وقلت في خاطري ليته تمناني
وانا مو كل واحد شافته عيني تمنيته

على كيفك تذكرني وعلى كيفك تناساني
وانا طاريك ولا يوم في قلبي تناسيته

زرعت ورده حمره تزين كل بستاني
ودفنت القلب في تربت مشاعرنا وخليته

انا المجني عليه الي يقدر طعنت الجاني
لانه جرحه يذكرني بطاريه لي حسيته

فمان الله يا دربن على الهجر تحراني
خذاه الوقت من جنبي ولا جاني ولا جيته"
6,ما كان له داعي,محمد عبده,N/A,0,https://www.youtube.com/watch?v=b4vTfP5MTSQ,https://www.wneen.com/lyrics/7000,"جرحت قلب الغرام وزدت في عنادك
تبغي الصراحه ترى ما كان له داعي
من اربع شهور كثر الصد وش فادك
ماغير حرضت طول الليل لخضاعي

طيرت الاشواق من مرفاك وبلادك
ذبلت رسايلك ما جاني بها ساعي
يازين تتوقع ان الي حصل زادك
بالعكس ما زادك زاد في اوجاعي

اللي محيرني انك في الزعل عادك
للشك ولهرجه الواشين تنصاعي
لا يكون شي في بالك صاير مرادك
اخاف قاعد تفكر تلوي ذراعي

هذي ولا الحلم سولفها على رقادك
وشلون تبغي تسويها وانا واعي
لو دمعتك سولفت لكبود حسادك
كان الرعيه تقيم قيمة الراعي

لا يكون شي في بالك صاير مرادك
اخاف قاعد تفكر تلوي ذراعي
هذي ولا الحلم سولفها على رقادك
وشلون تبغي تسويها وانا واعي

لو دمعتك سولفت لكبود حسادك
كان الرعيه تقيم قيمة الراعي
من اربع شهور وانت مطول عنادك
اسمع ترا صدق مال اللي حصل داعي"
6,حكومة الحب,محمد عبده,N/A,0,https://www.youtube.com/watch?v=lmdmIMdIpo4,https://www.wneen.com/lyrics/6999,"سالت جفني ليه يا جفن ما تنام
قال اسال القلب الشقاوي لعله

يجاوبك لنه هالايام منضام
سالت قلبي قال الاحساس خله

و اسال زمانك لنه اسباب الالام
رحت اساله شفت الزمن فيه عله

و الاسئله تشبه تفاسير الاحلام
و الحلم ما تقدر تفسره كله

و ان الليالي و الثقافه و الالمام
اقول لنجوم السما و الاهله

ما ترفع الشاعر محطات الاعلام
و لا الصور على غلاف المجله

ما يرفعه الا مقامه ليا قام
في موقف ما كل رجل يحله

و الصحف لو جفن ما جفن الاقلام
سمع قلوب الحاسدين المغله

و انا قبل عامين و الا قبل عام
و الشعر سيف لى تضايقت اسله

اركب الفكره على حسب الالهام
و اخاف من بيت يجي فيه زله

و الارض ضاقت كره و العالم اقسام
و لكل قسم بين الاقسام مله

و لى صار وضع الناس ما بين الايام
بين المجامل و الحياه الممله

ودي اكون دولة دون حكام
الحب يحكمها و هي مستقله"
6,يا ايها,محمد عبده,N/A,0,https://www.youtube.com/watch?v=nCtlVJwiPzA,https://www.wneen.com/lyrics/6998,"تعال ياوجه السعد
واشطب على الوجه البغيض
ياحيك وطلتك في وجهي بعد ياحيها
تنعشني انعاش الشفاء
العاجل القلب المريض
يا ايها تدري يالبيك انت وش يا ايها
ما انته بزي الناس واكتبها لك بخط عريض
تبغيني احلف لا ورب البيت منت بزيها

ياللي غرامك في خفوقي من كثر قدره يفيض
النفس تندب حظها والعين تبكي حيها
من عوضك اليا فقدك وان وجد كيف استعيض
وانت النهار وشمسه وشجرة غلاي وفيها
هاجرت واصبح زولك في عيني يهاجرني واميض
يا اول جروحي دخيل الله من تاليها

احيا على وصلك واموت في كل برد وكل قيض
تضمى مشاعر خافقي لك وانت سبة ريها
لبيك يلي من عشقتك قمت احس اني حضيض
يامغوين نفسي ونفسي ذايبه من غيها
انا ادري ان كل الليالي سود والايام بيض
دامك معي ماهمني من كيها"
6,تعال,محمد عبده,عيال زايد وعيال سلمانفايز السعيد,2008,https://www.youtube.com/watch?v=RKe2udXM1NY,https://www.wneen.com/lyrics/6997,"تعال وانظر في خفوقي وسارع
الصبر طال وخايف يتلفه ياس
عجزت وانا مع خفوقي اصارع
حبك ولذة شوفتك واجمل احساس

شديت احساسي باسلوب بارع
وخليتني في الناس ماني من الناس
ودقات قلبي من غلاك تقارع
قرع الطبول الى احتمى الدم في الراس

ياعين حر في سما المجد فارع
ياغلى من الدانات واغلى من الماس
معك الهوى دون لفه وشارع
من دون بوابه ومن دون حراس

ارض وسيعه وامتلت بالمدارع
زرعت فيها صادق الحب باحساس
وحصدت عكس اللي انا كنت زارع
غرسة هجر حصدتها دون غراس"
6,مرت على بالي,كاظم الساهر,مقاماتفايز السعيد,2011,https://www.youtube.com/watch?v=PFTvSbR87SE,https://www.wneen.com/lyrics/6865,"حبيبتي مرت على بالي اليوم
وقفت تقدير لها يوم مرت
جابت لي الفرحة وانا كنت مهموم
الظاهر انها عن علومي تحرت
وفراقها كون في خفاقي غيوم
امطارها على الفيافي لومرت
تنبت من الازهار ماكان معدوم
وتسر نفس من زمن ما استسرت

في حبها حسادي تكثر اللوم
وهي ورا عوج الضلوع استقرت
احلم بها واطيح في النوم واقوم
فرحان لكن فرحتي ما استمرت
الى صحيت اعاتب الحظ والوم
الايام والايام منها تبرت
الهجر طعنة خاين بسيف مسموم
نفسه على فعل الخيانة تضرت

ومن يحرم من العشق يعيش محروم
كم روح من قل الوصال استضرت
لاجيت انام النفس ماتعشق النوم
حاولت اقنعها لكنها اصرت
تبغى حبيبة قلبي الغالية دوم
تمر في بالي و اوقف لامرت
حبيبتي مرت على بالي اليوم
وقفت تقدير لها يوم مرت"
6,اريد اتفلسف,راشد الماجد و عبدالمجيد عبدالله,زحمهناتاشا,2004,https://www.youtube.com/watch?v=NbZMR0ElU24,https://www.wneen.com/lyrics/6554,"جيت ابا اكتب قصيده وقلت الحن كلام
قلت يالله بافكر من يلحن قصيد
قال انا فايز اللي ياسلامي سلام
من يلحن قصيدك غير فايز سعيد

قلت يالله بانبدا بس ايش المقام
رد قال الحجاز وقلت لا ما يفيد
قال رايك بياتي قلت لا لا حرام
قال يعني ابا افهم انت ش اللي تريد

قلت اريد اتفلسف ع ملحن تمام
يعني مثلك مثل موسى لي بلحنه فريد
القصيده القديمه حق ناس قدام
والجديده جديده يعني تبغي الجديد

يعني هذي قصيده لبسوها وسام
باللحن لي اريده لان شعري يزيد
هذا راشد بصوته ما عليه الكلام
وان عنينا المشاعر هذا عبد المجيد

بالنهاوند تصلح وبالمقامات شام
وكان تبغي الخبيتي خذ لدينا المزيد
وانا اكتب قصيدي في الليالي الظلام
وارسل ارسال واضح عبر ساعي البريد

قبل لا اختم كلامي بين سين ولام
بين ميم المحبه وهاجس بي يزيد
حظ من هو معاه ملحن بشكل عام
مثل موسى محمد والا فايز سعيد"
6,بحر نسيان ( الاسم ),عبدالمجيد عبدالله,ابو ظبيعريب حمدان,2012,https://www.youtube.com/watch?v=8f7gDCVTOyw,https://www.wneen.com/lyrics/6551,"ما كنك الا شوق في بحر نسيان
كل المشاعر قبل لا اجيك لبتك
قبل المحبه تنخلق حس الانسان
كل الحواس الخمس يا شوق حبتك

وقبل اتعنون صرت للروح عنوان
ما دام هي في وسط الاحساس ربتك
من سبتك غيرت انا اسم (حمدان)
لين عرفوني باسم ( فزاع) سبتك

تبقى بمكان ويطلع البدر بمكان
واذا طلعت يضيع نوره بهيبتك
ما انته بلون الشمس وقت المسيان
استغفر الله الشمس بالنور صبتك

كن العمر لحظة اذا معك سهران
وكن السهر عمري بلحظات غيبتك
ان جيت صوبي صرت لك دار واوطان
وان رحت عني صرت بعدك وغربتك

قالوا تحت الاضلاع ما تنبت اغصان
قل لي وش اللي تحت الاضلاع نبتك
قطر الندى يصبح على الورد ولهان
سميت طيب الورد من اصل طيبتك

شفتك وعاتبت الليالي والازمان
وين الليالي كل هالوقت خبتك
ومن سبتك غيرت انا اسم (حمدان)
لين اعرفوني باسم ( فزاع ) سبتك"
6,حمام الاحباب,حسين الجسمي,N/A,2011,https://www.youtube.com/watch?v=UxJzmKX1N20,https://www.wneen.com/lyrics/4422,"بغيت اعلمك قبل تروح يا خلي
ان زعلك صار هاليومين بزياده
كنت احسبك كل ما صديت متغلي
بس للاسف صار هذا الطبع لك عاده

بيني وبينك اشوف البعد اسهل لي
خلاص اببعد ما دام ان عندي اراده
اصفيت لك واحسب انك كنت صافين لي
تبغي الحقيقه كرهت الحب واجهاده

من شمس هجرك ما عاد يفيدني ظلي
وش فيه قلبك يزيد في ليني عناده
وهو من اول الى من جيته يهليوي
ويحط لي في حنايا القلب سجاده

ويشاغب نجوم اهل الليل ويهلي
ويفتح لي ابواب حصنه وادخل بلاده
وانا اتركه في ربيع الخافق يفلي
مشاعري كلها برضاه منقاده

يا كبر جرحي من الهجران يا غلي
ما عاد جاني من الاحباب نشاده
حمام الاحباب سلم لي على خلي
لان زعله صار هاليومين بزياده

بغيت اعلمك قبل تروح يا خلي
ان زعلك صار هاليومين بزياده
كنت احسبك كل ما صديت متغلي
بس للاسف صار هذا الطبع لك عاده"
6,ساعة لندن,حسين الجسمي,عهدفايز السعيد,2008,https://www.youtube.com/watch?v=WA3DkU-C040,https://www.wneen.com/lyrics/4421,"الساعه في لندن تشير الى ثمان
وفي دبي بين العاشره والحاديه

زعيمه التقدير اميره الامتنان
لها قلوب اهل اغرام مفاديه

عشقتها عشق يغذيه الحنان
ومشاعر الفرحه في وجهي باديه

ياللي لك خيول الغلا مبلا عنان
ترقص على صوت التلاقي عاديه

من كل شي في كل شي في رهان
و على نساء الارض انتي غاديه

ورده نهار من فوقها غصن الليان
متفتحه واوراقها متقاديه

اول ما تسمع له صحت والنور بان
تغرديت طيور الصباح الشاديه

قبل يظيع العمر شوفي لي مكان
جلسه خصوصيه وناره هاديه

خلي عقارب ساعه اوقات الزمان
رغم على اهل الحضره والباديه

توقف الدنيا من الساعه ثمان
ونموت بين العاشره والحاديه"
6,امتحانك صعب,حسين الجسمي,N/A,0,https://www.youtube.com/watch?v=CeEltDzmC4g,https://www.wneen.com/lyrics/4420,"امتحانك صعب لكن سهل حله
بس عطني يا حبيبي ربع ساعه
لين عيني تكنز الدمع و تهله
و الدموع احيانا تحتاج لشجاعه
كن فرع الليل يوم الليل فله
فرعك اللي سهر الناظر و لاعه
ليله كانت ظلوعي مستحله
لين نور الفجر و قظني شعاعه

يوم لاحت من محياك الاهله
كنها تنشد عن الحب و متاعه
كيف تنشد عن مقامك و ش محله
و انت عقب الوصل قدمت القطاعه
تحت صدري قلب ما يقبل مدله
حسبي الله عا اللذي ذله و صاعه
حسبي الله عا اللذي صاعه وذله
والمصيبه قلتله سمعا و طاعه

لا ما قدرت اجزم على كثر الادله
طال صدك غير لك عندي شفاعه
كل عرق ينبض بحبك تدله
و الوفا حكم ضميرك في ضياعه
للوفا اسست دوله مستقله
حجمها ياخد من الكون اتساعه
الوفا معقود في صدري سجله
سجلوا باسمي براءه اختراعه"
6,راس المال,حسين الجسمي,كان وديداليا مبارك,2009,https://www.youtube.com/watch?v=YxJnKgm9VqA,https://www.wneen.com/lyrics/4419,"في الشعر للي مخيلته نظيف ومتنزه
ينفرد من اللي سواه بفكرته ولا كلامه
يستفزون الجبل غير الجبل وش يستفزه
يا الثماميين خليكم على عود الثمامه

الذليل الله يذله والعزيز الله يعزه
هب يا عذب النسيم وحن يا رعد الغمامه
والغلا لو انه ابره في الحشا ما هو يغزه
يمنعه جرح الحبيب وا نثر دمعه هيامه

يا ليونه غصن موز ويا طراوه ريش وزه
ان رعت مع ظبي ولا رعت مع حمامه
ما يفطر وصفك الصايم لو ان عينه تخزه
انت وصفك شي ايماني يكمل به صيامه

انت محبوبي انا ومعزبي في كل حزه
وانت راس المال ويحيطك خفوقي باهتمامه
مدري ليه اقدر على وصلك ولاكن اتنزه
هل اخاف من الهجر ولا اخاف من الندامه

مدري ليه اشعر بان الهجر من بعد المعزه
يرسم بذهني علامه من علامات القيامه
لاتهزه خل قلبي في مكانه لاتهزه
سو ماتبغي تسوي فيه لاكن باحترامه"
6,اول عشق,حسين الجسمي,استبشروا يا اهل الهجنعيضه المنهالي,2010,https://www.youtube.com/watch?v=D3rWSpEKFKE,https://www.wneen.com/lyrics/4391,"انت اول انسان اعشقه في حياتي
والحين تبغي الصدق ما عدت الاول
عشقت غيرك وانمحت ذكرياتي
مع دمعي اللي يوم هاجرت حول
طول في هجرانك علي لا تحاتي
ما عاد يعنيني لو الهجر طول
اغني فراقك بصوت الاهاتي
والقلب من زود الوناسه يمول
العام تصبح فالخفوق وتباتي
واليوم معلن فيك حظر التجول
انا اعرفك حالي وسكر نباتي
حالي ومن زينك اهلك تهول
لكن لو كنت اجمل الفاتناتي
لحبك انا مستحيل اتسول
هذاك اول يوم كنت ف حياتي
والحين جا غيرك ولا عدت الاول"
6,ثلاث مرات,اسماء لمنور و حسين الجسمي,انا والبواخرحسين الجسمي,2009,https://www.youtube.com/watch?v=g43mbNGxiSk,https://www.wneen.com/lyrics/4363,"ثلاث مرات وانت تدور فراقي
وثلاث مرات وانا اقول لا ترحل
الظاهر ان الغلا ما عاد له باقي
بين وبينك اشوف الوضع مستفحل
عشرة زمن تجبر المشتاق يشتاقي
سحرتها بالهجر والوصل ما يسحر
عليك صابر وهذي قيمة اخلاقي
لان ارض الوفا دون الوفا تمحل
لانك الغالي اللي حرك اشواقي
بمكحلات العيون اللي بلا مكحل
بالرقه انت الارق وذوقك الراقي
وبين الخصور النواحل خصرك الانحل
وقلوب عشاقك اللي كثر عشاقي
عيونهم نحل لان شفاتك المنحل
اصعب سؤال بحياتي يا العاشق الشاقي
اللي طرحته عليك وما لقيت الحل
وشلون ترحل وحبك وسط الاعماقي
وانا نويت الرحيل وما قدرت ارحل"
7,زبون الصبر,حسين الجسمي,عذلت نفسيذكرى,2017,https://www.youtube.com/watch?v=Pu69IrrW7a0,https://www.wneen.com/lyrics/4348,"من كثرت الشعار والمستشعرون
تغطرست لوراق واغتر الحبر
ما اجهل اللي يحسب ان جر اللحون
ايبيض الوجه او يطول فالشبر
الشاعر الحساس شعره ذو شجون
يصفا معاه الجو لو انه غبر
بعيد ياشعار عن سوء الظنون
ما قلتها من غطرسه ولا كبر
قد تعتبر وجهه نظر يامبدعون
وربما وربما لا تعتبر
وايلا ذكرت اللي علا قلبي يمون
عبر جسور الود والحب اعبر
الشوق من وصلك يابو طرفن فتون
يكبر معا راعيه لامنه كبر
ترا مريض السكري جرحه يهون
شوفك يكفي عن علاجه بالابر
لو الاطباء عن علاجك يعرفون
كان اصنعوا منك دوا فالمختبر
صابر علا حبك رغم كثر الطعون
والمشكله حسب الكلام المعتبر
لو كانت القصه صبر انا زبون
الصبر والايام للعاقل عبر
القصه الوافي يموت او لايخون
وان الصبر نفسه يبي منا صبر"
7,انت ذهب,حسين الجسمي,يا شوق عنك ما تخليتعيضه المنهالي,2009,https://www.youtube.com/watch?v=nw9yG5prjUY,https://www.wneen.com/lyrics/4267,"انت ذهب من دون ما تلبس ذهب
وش له تروح السوق و اتدور عليه
سبحان من سواه وجل من وهب
حلاك بيدينك كانك منتقيه

شفايفك جمره و ثغرك من لهب
خايف على خدك لهب ثغرك يجيه
لو كان رمشك ينهب كان انهب
من كل عاقل شاف رمشك او سفيه

لا ترتهب ما فيه واحد يرتهب
من واحد يحبه و خفاقه يبيه
انا في مهب الريح الا انت افمهب
شوق سكن قلبي و قلبي محتويه

ذهب معك قلبي يا ليته ما ذهب
لا قلت عود قال انا با موت فيه
تدري وش يخلي جروحي تلتهب
اني اخلي شي وانا مشتهيه"
7,مسالة سهلة,بلقيس فتحي,نفداج يادارفايز السعيد,2012,https://www.youtube.com/watch?v=Ewq79h3_e9c,https://www.wneen.com/lyrics/3230,"يالي ذكرت الهجر وتحدد المهله
لا ما تروم الهجر لو قلت لي رايم
الهجر لا تحسب انه مساله سهله
الهجر يجرح خفوق العاشق الهايم
منهل شفايفك من هالعين من نهله
لكن راعيها من منهلك صايم
هاجر ودرسك معاك والوقت درسه له
وانا من دروسك ودرس الزمن شايم
الوقت خذيت منه تجربه كهله
وطاحت من عيوني الدنيا وانا قايم
الكثر له ملعون بو لهبه وبو جهله
والعشق ملعون ابو بارع والسايم
طول وقاصر على ما تريد في المهله
مصير قلبك يردك عاشق وهايم
الواحد يغيب عن اهله وأهم اهله
لكن قلبه يرد له صوبهم دايم"
7,افا والله افا,عباس ابراهيم,كبريت واحد الف غابةعيضه المنهالي,2010,https://www.youtube.com/watch?v=nws0D5Uv2-U,https://www.wneen.com/lyrics/3045,"لا تعاتبني على مزحي معاك
وتعتبر مزحي وسيله للجفاء
لو خطاي ومزحتي كانت خطاك
كان قلبي ياحبيبي قد عفى

ان قلبي مطلبه يكسب رضاك
وعاهدك ياصاحبي عهد الوفاء
عاهدك ما يعشق انسان سواك
وعن جميع الناس شاين واكتفى

اكتفى بك انت بالذات وعطاك
اصدق الاحساس والاعظم خفى
كيف تجفي صاحبن ما قد جفاك
في غيابك طرف عينه ما غفى

ينتظر وصلك يبي لعلى وعساك
تسمح الزله وخفاقي بصفى
لاتديني بردك وان احتاج دفاك
حاجه القطب الشمالي للدفى

انت غالي ومحدن ياصل غلاك
لو تجافيني وتعطيني قفى
والليالي مالها معنى بلاك
والمفارق جرح واللقياء شفى

ماهقيتن ترمي الماضي وراك
بس ذا المره افا والله افا
لا تعاتبني على مزحي معاك
وتعتبر مزحي وسيله للجفاء"
7,الله يسامحها ( حلوه موت ),راشد الماجد,الاولهالمجموعة,2007,https://www.youtube.com/watch?v=qsknrX27lX8,https://www.wneen.com/lyrics/2890,"هذي عسى ربي يسامحها
والا انا ماني مسامحها
اتحاول باطرافها تستر
وهو اللي اكثر شي يفضحها

ان اجلست يورد الكرسي
توقف الدنيا مسارحها
لانها خلاصه فتنه الفتنه
الله ياماحلاها وما املحها

ولامشت على الرصيف يقول
ياكوس تكفى هب واطرحها
ايه من ايات الله العالي
كل شي يتمنى يصافحها

الحزن يضحك كل ما تحزن
والفرح يبكي كل ما افرحها
الله يحفظها و يحميها
والله يهديها و يصلحها

ترخصني احيانا و تجرحني
وانا اللي اغليها ولا اجرحها
احبها بجنون وبطيبي
تزعلني وانا اللي اصالحها

قولوا لها يا اهل الجنوبيه
ترى الجفا ماهو بصالحها
باتخسرالانسان و الشاعر
اللي يقدرها و يمدحها

بعض الغلا كتمانه احسن له
ياليتني ماكنت اصارحها
الحب له سلطه وله هيبه
واشياء لا يمكني اشرحها

لئيمه تدري انها جنونيه
ودك بعض الاحيان تذبحها
من كثر ماهي حلوه موت تحس
هي اللي مختاره ملامحها"
7,بعيد تاركني,راشد الماجد,كل شي في قطرحسين الجسمي,2007,https://www.youtube.com/watch?v=wHD8L6fDl4Y,https://www.wneen.com/lyrics/2885,"بعيد تاركني ادور لك اعذار
على الغياب و صدتك و انعزالك
معقول ما جالك على البال زوار
اللي عطالك فرحته ما طرالك
شهرين و اسرار الغلا ما لها دار
تاهت و هي تبحث في غابة خيالك
ما تدري ان مفارق الخل جبار
و ان الفراق اكبر سبب للمهالك

انا وحيد و ما معي غير تذكار
لو تنشده عن حال خلك حكالك
كانت حياتي قبلك دروب و اسفار
حتى ملكت اللي بقى في وصالك
حبيبك محطم جروح و منهار
حاله عليك من الوله عكس حالك
قبلك انا و سهيل و الجدي سمار
نشرح تغنج و حلاك و دلالك

نسيتني في الليل و نجوم الاسحار
قيلت مالي مرقد في ضلالك
خليتني اتعب على جزل الافكار
قلت القصيد وقلت لك طاب فالك
نقلت قدام العدد كل الاصفار
حطيتني رغم الفقر راس مالك
انا غريب الدار غريب بالأطوار
بالمختصر انا خذت لك شخص هالك

و الحين من شهرين من صار ما صار
وانا اتمنى يا حبيبي سوالك
بالله ما جيتك على البال زوار
طيفي دخيل الله ما قد طرالك"
7,صبري ملني,راشد الماجد,هذا صديقيمحمد عبده,2004,N/A,https://www.wneen.com/lyrics/2876,"لمني في محجر عيونك حبيبي وخلني
خلني اشوف نفسي في عيونك واطمئن
دامك تنسى الهم بالرمش الضليل تفلني
لعنبوا ذا الرمش كيف اني من اسبابه اجن
حبك اللي تل قلبي من بعد ما تلني
صدق انا ميت في حبك كانها عيونك كفن
اجمع اللي باقي مني شتات ودلني
شوفني ذاك الغريب اللي يدور عن وطن
صدك اللي هد حيلي والجفا لي علني
ليه قلبين المحبه بالمحبه ما التقن
قلت ابصبر والصبر من زود صبري ملني
وقلت ابنسى واثر طيفك صار لعقلي سجن
ضاعت دروب المحبه والحزن ما ضلني
ياحسافه ذي الليالي ذي الليالي ما انصفن
لا تهل دموع من عينك اخاف تهلني
خايف اطلع من عيونك لامن في يوم بكن"
7,استجواب,راشد الماجد,قدر قدررقيه ماغي,2015,https://www.youtube.com/watch?v=-Mk1mxLp5xM,https://www.wneen.com/lyrics/2868,"الوصف فني يليق بام الوصايف
هيا معي نستوجب الوصف هيا
من نحرها لي خصرها للردايف
ما تمنعك شيمة عرب او حميا

الا اقبلت في الحفل والجو كايف
وتقول من قدي يجيني هنيا
ضابط على الافراد يعطي وظايف
ياعسكري ثابت تهيا تهيا

ورموشها حد السيوف الرهايف
مقرونة الحاجب وطلقة محيا
و اشدي لها يا قلب ويش انت شايف
ليل يزيد اللي غيا فيه غيه

وخدودها بين الهدب والشفايف
مثل السحب بين الثرى والثريا
صحيح يمكن وصف الاشواق
زايف لكن قلبي لو عذلتوه عيا

وانا على المقفي ما ازيد الحسايف
لكن عليها كل حزني تهيا
صاحب يعينه بالظروف الكلايف
ويصير اضحوكة لذيا وذيا

القلب والهجران ماهم ولايف
واللي بليا احساس يبقى بليا
قالوا تريا قلت ياقلب خايف
خايف اموت فرقاك وانا اتريا"
7,لا تغرك ضحكتي,راشد الماجد,رسالةراشد الماجد,2007,https://www.youtube.com/watch?v=6aSlb1mWPrQ,https://www.wneen.com/lyrics/2863,"لا تغرك ضحكتي والا اسلوبي
اعرف اعزاز النفوس من الرديه
كم وفوا لي ناس وكم ناس اغدروا بي
كم كسبت بطيب نيه سوء نيه

ناس من كثر المخادع ما تتوبي
وناس بيضان وصداقتها نديه
و ناس اغلتني وناس اغلت جيوبي
وناس اطالع ولا كانها عميه

كل هذا والجروح تزيد صوبي
و المجامل والتملق والخطيه
ما يغير ضحكة الوجه الرحوبي
مد يمناه دون ماهي موسميه

ودي اني اعطي المحتاج ثوبي
واعطي و لا انتظر رد العطيه
ما اجمع العالم ولا قول اسمعوا بي
نفسي من اطراء خلق الله غنيه

في بعض الاشياء اتقدم و انوبي
عن بني ادم جميع وعن بنيه
سجدة تغفر بها كل الذنوبي
خير من عيش الحياة القاحليه

يا مسولف بي على الطرق الكذوبي
عاقب الله من ظلم نفس بريه
يا صحيب الخير يا مثبت طنوبي
النصيحه روح الايمان القويه

الصحيح من العيوب اللي تشوبي
قولها في الوجه والنية مطيه
بارك الله في من اهداني عيوبي
و اشكره جدا عل هذي الهديه"
7,دكتورة جروح الغرام,راشد الماجد,طيحتك وقفةفؤاد عبدالواحد,2009,https://www.youtube.com/watch?v=Q7oeyhD3OwQ,https://www.wneen.com/lyrics/2688,"اه يا دكتورة جروح الغرام
عالجي قلب جروحه من وله
له ثلاث اشهور ما ذاق المنام
السهر سبب لعينه مشكله

يا بنات الزين في غيره حرام
يا صبايا خلو الزين لاهله
كل عام يمر يذبحني هيام
والغلا دايم حلاته ف اوله

كن بين الردف و المضمر خصام
ذاك فيه اشياء و ذا لا شي له
في شفايفها مواعيد وكلام
المواسم كلها تستقبله

يا سلام وياسلام ويا سلام
يا حبيب لك في قلبي منزله
انت غالي كل يوم و كل عام
و الغلا يا مصعبه يا مسهله

يوم فلت فرعها ساد الظلام
طال ليلي و الستاير مسدله
ويوم لاحت لاح لي بدر التمام
جل من صور حلاها و كمله

قالت الميعاد في حلم المنام
قمت ازخرف حلمها و اتخيله
غن لي لحنين يا طير الحمام
لحن لاشواق الخفوق و لحن له"
7,حجم الزعل,راشد الماجد,ودعتكمعيضه المنهالي,2008,https://www.youtube.com/watch?v=1ipBCTD95nY,https://www.wneen.com/lyrics/2682,"عن وطا الارض السحابه تعانقه هيبه علوي
والتواضع من صفات العظماء المستحبه
والحياه الفاخره روعه لكن ما هي بجوي
جوي الفرحه على وجه الفقارى الاحبه

ياسمو الشعر ياللي تشبهك هيبه سموي
الغلا مافيه قلب ما لعبه ما لعبه
والحبيب لا زعل منه حبيبه وش يسوي
هل يسبه يا طويل العمر والا ما يسبه

قال عمري ما نويت اشب للهجران ضوي
والنصيحه خل عنك الهجر لا تحاول تشبه
والرضا عكس الزعل لكن بتفكيرك تروي
تعرف ان حجم الزعل دايم حسب حجم المحبه

قلت انا ناوي فراقه بس انا لاجيت انوي
قام يجذبني هواه اللي يذعذع من مهبه
الغزال اللي ربا في دبي له قلبي مهوي
طول في غربته والرابي ما يصبر عن مربه

ذكرياته في الخفوق وطيفه خلافي وتوي
في التراب في كل شبر وفي البحر وفي كل قبه
الزعل فيني عمل حاجه ما يعملها عدوي
علموه يخاف في فزاع يا اهل الخير ربه"
7,هلا باللي سبى,راشد الماجد,N/A,0,https://www.youtube.com/watch?v=BuL8DgX20M0,https://www.wneen.com/lyrics/2673,"هلا باللي سبى قلبي واخذني حسنه بقوه
سلب روحي واخذ صبري وانفاسي من يديه
احس انه لعب بالقلب لعبة شاطر وموه
يبعثرني ويجمعني رجا واحلام ورديه

اذا نور ظلام الليل عرفت ان الفجر ضوه
تبسم من جبينه مبسم الصبح وضحك ضيه
واذا سلهم برمشه طرت من جوي الى جوه
ورحب به خفوقي غصب عني قال يا حيه

اثاريني بحسنه طحت وانا اظن الهوى توه
فكيف ان الهوى توه وانا غرقان في طيه
تعلقته وصار اليوم نو القلب من نوه
مع اني قبل هذا اليوم كانت نيتي نيه

قبل يطري الحسن حسنه لفظ قبل اسمه سموه
تسامت به سنا الحسن وسرت له سحب وسميه
تقول ارفق بمن حبك وعقب اللي تبي سوه
ترى ميتك اذا شافك ترد الروح به حيه

حبيبي خاطري عن ما بدا له عبر ونوه
ومن شرواك يفطن وانت شمس الخاطر وفيه
اذا كان الحيا يمنعك ما تمنعك لمروه
واذا خايف من الحساد قل لي طاحت الحيه"
7,مرت سنة,عبدالمجيد عبدالله و محمد عبده,درب الشعرحسين الجسمي,2011,https://www.youtube.com/watch?v=pFpjmvQu8YM,https://www.wneen.com/lyrics/2113,"مرت سنه والعين يعشقها السهر
ومرت سنه والشوق باقي ما انمحى
ومرت سنه والقلب ذابحه الهجر
ومرت سنه والهجر عيا ما استحى

ومرت سنه ومرت سنه وانا انتظر
ومرت سنه والوصل نايم ما صحى
ومرت سنه ما جا من الغالي خبر
ودارت عليا حب المحبين الرحى

ومرت سنه صابر وعذري بالصبر
شماتت اصحاب الشوارب واللحى
وعيونه السود وشفايفه الحمر
وجديل يضى في فوق متنه لا انتحى

وصدر يسد الليل من نور القمر
وخد يسد الصبح من شمس الضحى
ومرت سنه واخاف لا يروح العمر
وانا انتظر والشوق باقي ما انمحى"
