poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف,overall confidence,Status
231,3130,وجه الحياة الثاني,سوق الْغَلا كَم شَريْنَا به و كَم بِعْنا      وْ كَمْ ليلةٍ بات قَلْب الشّوق نَشْواني,يصف تقلبات الحب ومواقف الشوق التي تختبر القلب,وجه الحياه الثاني,سوق الغلا كم شرينا به و كم بعنا      و كم ليله بات قلب الشوق نشواني,ي,غير محسوم,,غير محسومة,غير محسومة,"[{""name"":""قلب"",""relation"":""جزء من النفس""}]","[""شوق"",""حزن"",""حب""]","[{""name"":""سوق الغلا"",""type"":""معلم""}]",[],"[""الشوق"",""نشواني""]",معاصر,0.9,Analysed
231,3131,وجه الحياة الثاني,أرجوك مِنْ جَوُّهُم الوقت طَلّعنا      نَبْغي نِعيش الْحِيَاه بْحُب وَ امَاني,يتمنى الخروج من ضغوط الزمن ليعيش بالحب والأمل,وجه الحياه الثاني,ارجوك من جوهم الوقت طلعنا      نبغي نعيش الحياه بحب و اماني,ي,غير محسوم,,غير محسومة,غير محسومة,"[{""name"":""المخاطب"",""relation"":""شخص""},{""name"":""المُتكلّم"",""relation"":""المُتكلّم""}]","[""حب"",""أمل""]",[],[],"[""الوقت"",""الجو"",""طلب"",""رغبة"",""حب"",""أمان""]",معاصر,0.87,Analysed
231,3132,وجه الحياة الثاني,جُمْهوري يْقول: يَا (حمدان) سَمّعنا      إِقْطُف لِنا وَرْدةٍ مِن كُل بُسْتَاني,يرد على طلب جمهوره بنقل أجمل معاني الشعر من كل مكان,وجه الحياه الثاني,جمهوري يقول: يا (حمدان) سمعنا      اقطف لنا ورده من كل بستاني,ي,غير محسوم,,غير محسومة,غير محسومة,"[{""name"":""جمهور"",""relation"":""جماعة""},{""name"":""حمدان"",""relation"":""اسم""}]","[""حب"",""امتنان"",""حماس""]",[],[],"[""استجابة"",""نداء"",""المُتكلّم"",""شاعر""]",معاصر,0.9,Analysed
231,3133,وجه الحياة الثاني,اللّي عَليك إنّك بْشعرك تمتّعنا      و اللّي عَلينا نِغنّيها بِالالْحَاني,يتعهد بإمتاع الجمهور بشعره وبتلحينه الأغاني الجميلة,وجه الحياه الثاني,اللي عليك انك بشعرك تمتعنا      و اللي علينا نغنيها بالالحاني,ي,غير محسوم,,غير محسومة,غير محسومة,"[{""name"":""حمدان"",""relation"":""المتكلّم""},{""name"":""الجمهور"",""relation"":""جماعة""}]","[""سعادة"",""إعجاب""]",[],[],"[""شعر"",""تمتع"",""استماع"",""إلهام""]",معاصر,0.88,Analysed
231,3134,وجه الحياة الثاني,و أنا بِشِعْرٍ أحَاسِيْسَه تِجَمّعنا      بَهْدي على شان جُمْهوري يْتريِّاني,يشرح كيف يجمع شعره بين الأحاسيس لتلبية رغبات جمهوره,وجه الحياه الثاني,و انا بشعر احاسيسه تجمعنا      بهدي علي شان جمهوري يترياني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حمدان"",""relation"":""المُتكلّم""},{""name"":""علي"",""relation"":""شخص""},{""name"":""الجمهور"",""relation"":""جماعة""}]","[""حب"",""تواصل""]",[],[],"[""شعر"",""إحساس"",""تجمع"",""حُسن النية"",""التوجيه"",""تقدير"",""متابعة""]",معاصر,0.88,Analysed
231,3135,وجه الحياة الثاني,آخِر قِصِيْده مِسوّيها عَلى مَعنى      ضَمَّنتها ما حوَى فِكْري وِ وِجْداني,يقدم آخر قصيدة تحمل كل أفكاره ومشاعره العميقة,وجه الحياه الثاني,اخر قصيده مسويها علي معني      ضمنتها ما حوي فكري و وجداني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حمدان"",""relation"":""المتكلّم""}]","[""حب"",""وجد"",""تعبير""]",[],[],"[""قصيدة"",""معنى"",""فكر"",""وجداني""]",معاصر,0.9,Analysed
231,3136,وجه الحياة الثاني,لِيْه نْتِزَاحَم و أَرض الله تَاسَعْنا      لَيه نْتِخَاصَم مَدَام انّ العُمر فَاني,يتساءل عن جدوى الخلافات وسط اتساع الدنيا وفناء الحياة,وجه الحياه الثاني,ليه نتزاحم و ارض الله تاسعنا      ليه نتخاصم مدام ان العمر فاني,ن,غير محسوم,الياء,فتحة,مقيدة,[],"[""تأمل"",""سؤال"",""تسامح""]","[{""name"":""أرض الله"",""type"":""طبيعة""}]",[],[],معاصر,0.86,Analysed
231,3137,وجه الحياة الثاني,اللّي وقِفْ ضِدّنا و اللّي وقَفْ مَعْنا      نْظل مَهْما حِصَل رَبْعٍ و خِلاّني,يؤكد على وحدة القرابة مهما اختلفت المواقف والآراء,وجه الحياه الثاني,اللي وقف ضدنا و اللي وقف معنا      نظل مهما حصل ربع و خلاني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""الواقف ضدنا"",""relation"":""خصم""},{""name"":""الواقف معنا"",""relation"":""نصير""},{""name"":""الربع"",""relation"":""جماعة""}]","[""تأمل"",""وئام"",""ثبات""]",[],[],"[""مساند"",""خلاني""]",معاصر,0.87,Analysed
231,3138,وجه الحياة الثاني,حِنّا اعْتِصَمنا بِحَبْل الله وَ لاَ طِعْنا      فـي دِيْننا و الوطن نَزْعَات شِيْطَاني,يشدد على التمسك بالدين والوطن ضد تأثير الشر والفتن,وجه الحياه الثاني,حنا اعتصمنا بحبل الله و لا طعنا      في ديننا و الوطن نزعات شيطاني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حنا"",""relation"":""جماعة""}]","[""حب"",""فخر"",""ثقة""]","[{""name"":""ديننا"",""type"":""ثقافة""},{""name"":""الوطن"",""type"":""ثقافة""}]",[],"[""رجل"",""اعتصام"",""دين"",""وطني""]",معاصر,0.9,Analysed
231,3139,وجه الحياة الثاني,بَاعَوا وطَنْهُم هَل الْفِتْنَه و لا بِعْنا      إلّا صِداقة مِن يْبيعون الاوطاني,يدين الذين خانوا وطنهم ويؤكد أنهم فقدوا الصداقة الحقيقية,وجه الحياه الثاني,باعوا وطنهم هل الفتنه و لا بعنا      الا صداقه من يبيعون الاوطاني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""الذين باعوا وطنهم"",""relation"":""خائنون""},{""name"":""يبيعون الأوطان"",""relation"":""خائنون""}]","[""غضب"",""حزن""]","[{""name"":""الوطن"",""type"":""ثقافة""}]",[],"[""فتنة"",""خيانة"",""عدم وفاء""]",معاصر,0.88,Analysed
231,3140,وجه الحياة الثاني,حِنّا رِجَالٍ مَعَ الْعَالَم تواضَـعْنا      يشْهَد لنا القاصي وِ يِشْهَد لنا الدَّاني,يفتخر بتواضعهم أمام العالم وشهادة الجميع لهم,وجه الحياه الثاني,حنا رجال مع العالم تواضعنا      يشهد لنا القاصي و يشهد لنا الداني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حنا"",""relation"":""جماعة""}]","[""فخر"",""اعتزاز""]",[],[],"[""رجال"",""تواضع"",""اعتراف""]",معاصر,0.9,Analysed
231,3141,وجه الحياة الثاني,وْ حِنّا رِجَالٍ بِفَضْل الله مَا جعنا      فـي دَارنا بَل ونَشْبِع كل جيْعَاني,يؤكد أنهم بقوة الله لم يصبحوا ضعفاء بل يشبعون المحتاجين,وجه الحياه الثاني,و حنا رجال بفضل الله ما جعنا      في دارنا بل ونشبع كل جيعاني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حنا"",""relation"":""جماعة""},{""name"":""الجياع"",""relation"":""مجموعة""}]","[""فخر"",""كرم"",""عطاء""]","[{""name"":""دارنا"",""type"":""معلم""}]",[],"[""رجال"",""فضل"",""عطاء"",""إشباع""]",معاصر,0.9,Analysed
231,3142,وجه الحياة الثاني,حِنّا رِجَالٍ على القِمَّه تِرَبّعْنا      وِ يْأكِّد انْجَازنا مَا قَاْلَه لْسَاني,يعلن عن مكانتهم العالية وأن إنجازاتهم ثابتة وواضحة,وجه الحياه الثاني,حنا رجال علي القمه تربعنا      و ياكد انجازنا ما قاله لساني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""حنا"",""relation"":""جماعة""}]","[""فخر"",""إنجاز""]",[],[],"[""رجال"",""قمة"",""تربع"",""إنجاز""]",معاصر,0.92,Analysed
231,3143,وجه الحياة الثاني,عَن التَّقدم لا يَمْكِن شَيّ يردَعْنا      هَذي قَنَاعَات (زَايِد) بِن نهيَّاني,يشدد على أن التقدم لا يمكن إيقافه بقناعات زايد بن نهياني,وجه الحياه الثاني,عن التقدم لا يمكن شي يردعنا      هذي قناعات (زايد) بن نهياني,ن,غير محسوم,الياء,فتحة,مقيدة,"[{""name"":""زايد بن نهيان"",""relation"":""شخصية معروفة""}]","[""ثقة"",""عزم"",""فخر""]",[],[],"[""قناعات"",""تقدم"",""شجاعة""]",معاصر,0.92,Analysed
232,3144,انا والبواخر ..,يْحِــن خَـفّـاقــي لا شـفــت البـواخــر      تعَدَّت الشاطي وغابت في الامواج,يصف خفقان قلبه عند رؤية السفن التي تبحر وتختفي في الأمواج.,انا والبواخر ..,يحن خفاقي لا شفت البواخر      تعدت الشاطي وغابت في الامواج,ج,الرجز,,فتحة,مقيدة,[],"[""حنين"",""شوق""]","[{""name"":""الشاطئ"",""type"":""طبيعة""},{""name"":""الأمواج"",""type"":""طبيعة""}]",[],[],معاصر,0.9,Analysed
232,3145,انا والبواخر ..,تبحــث علــى لؤلــؤ طبيـعـي وْفاخــر      يزهـى نَحَر مـن هو يحـب التغنّـاج,البحث عن جوهرة طبيعية وفاخرة تبهج من يحب التفاخر.,انا والبواخر ..,تبحث علي لءلء طبيعي وفاخر      يزهي نحر من هو يحب التغناج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""أمل""]",[],[],"[""محب"",""وفاء"",""طبيعي"",""فاخر""]",معاصر,0.9,Analysed
232,3146,انا والبواخر ..,والعود الازرق لا احترق في المباخر      مـا يشبـه الاّ ريحـه العَــذب لا فاج,يشبّه العود الأزرق برائحة عذبة تبعث السكينة.,انا والبواخر ..,والعود الازرق لا احترق في المباخر      ما يشبه الا ريحه العذب لا فاج,ج,الرجز,,فتحة,مقيدة,[],"[""حب"",""امتنان""]",[],[],[],معاصر,0.85,Analysed
232,3147,انا والبواخر ..,واليــوم ينـظـر لـي بْمنـظـور سـاخـر      كنّــه يريــد يْسـبِّـــب لْقلبـي احـراج,يشعر بالسخرية والإحراج من نظرته اليوم له.,انا والبواخر ..,واليوم ينظر لي بمنظور ساخر      كنه يريد يسبب لقلبي احراج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""هو"",""relation"":""المخاطب""}]","[""غضب"",""إحراج""]",[],[],"[""ساخر"",""مسبب إحراج""]",معاصر,0.85,Analysed
232,3148,انا والبواخر ..,يالـلـي بــدا وَصــلـك مَـعَـاي يْتباخَــر      لا ترتجي من صاحبك ضحكة حْجاج,يحذر من التفاخر والوهم في العلاقة وعدم توقع المساعدة من الصديق.,انا والبواخر ..,ياللي بدا وصلك معاي يتباخر      لا ترتجي من صاحبك ضحكه حجاج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""نصح"",""حذر""]",[],[],"[""بدا وصلك"",""صاحبك"",""ضحكة""]",معاصر,0.88,Analysed
232,3149,انا والبواخر ..,سوس الهجر في عَظم الاشواق ناخِر      والحـزن فــي روض المحبّيـن دَوَّاج,يوضح أثر الهجر على شوقه والعذاب في قلوب المحبين.,انا والبواخر ..,سوس الهجر في عظم الاشواق ناخر      والحزن في روض المحبين دواج,ج,الرجز,,فتحة,مقيدة,[],"[""حزن"",""ألم""]","[{""name"":""روض المحبين"",""type"":""طبيعة""}]",[],[],معاصر,0.9,Analysed
232,3150,انا والبواخر ..,مْـن التغطـرس ، والكبـر ، والتفاخـر      ما جبـت لجروحـي من فْراقـك عْلاج,أن الكبرياء والتفاخر لم يداوِ جراح الفراق.,انا والبواخر ..,من التغطرس ، والكبر ، والتفاخر      ما جبت لجروحي من فراقك علاج,ج,الرجز,,فتحة,مقيدة,[],"[""حزن"",""يأس""]",[],[],[],معاصر,0.85,Analysed
232,3151,انا والبواخر ..,علــى كثـر مـا كنـت يـا زين ذاخر      فـي ممـلكـة قلبـي لـك العرش والتاج,يعبر عن مكانة المحب في قلبه كملك يحمل العرش والتاج.,انا والبواخر ..,علي كثر ما كنت يا زين ذاخر      في مملكه قلبي لك العرش والتاج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""زين"",""relation"":""المخاطب""}]","[""حب"",""فخر""]","[{""name"":""مملكة القلب"",""type"":""ثقافة""}]",[],"[""مالك العرش"",""ملك القلب"",""تاج""]",معاصر,0.9,Analysed
232,3152,انا والبواخر ..,مـن قلـب بالشيمـه وبالعـزم زاخِـر      أقـفيـت و آنــا عـالـيٍ مـثــل الابــراج,يفتخر بالقوة والعزيمة التي رفعت مكانته كالأبراج العالية.,انا والبواخر ..,من قلب بالشيمه وبالعزم زاخر      اقفيت و انا عالي مثل الابراج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""القائل"",""relation"":""المتحدث""}]","[""فخر"",""حزم""]","[{""name"":""الأبراج"",""type"":""معلم""}]",[],"[""عالي"",""شيم"",""عزم""]",معاصر,0.87,Analysed
232,3153,انا والبواخر ..,والله لو انّك أوَّل انسان ، وآخِر ..      انسان .. ما احتاجك ولو كنت محتاج,يؤكد استقلاله ورغبة عدم اعتماد على من يحب رغم الحاجة.,انا والبواخر ..,والله لو انك اول انسان ، واخر ..      انسان .. ما احتاجك ولو كنت محتاج,ج,الرجز,,فتحة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""القائل"",""relation"":""المتكلم""}]","[""عزة نفس"",""رفض""]",[],[],"[""أول إنسان"",""آخر إنسان"",""غير محتاج""]",معاصر,0.9,Analysed
233,3154,قبـر الشهيـد,يا ريّس الدوله يابوراشد يابو خالد وازيد      يا شْيوخنا في كل شِبرٍ من ثَرى هذا الوطن,مدح لقادة الوطن وشيوخه في كل أرضه الغنية,قبر الشهيد,يا ريس الدوله يابوراشد يابو خالد وازيد      يا شيوخنا في كل شبر من ثري هذا الوطن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""رئيس الدولة"",""relation"":""القائد""}]","[""فخر"",""حب"",""اعتزاز""]","[{""name"":""الوطن"",""type"":""ثقافة""}]",[],"[""يابوراشد"",""يابو خالد"",""شيوخنا""]",معاصر,0.95,Analysed
233,3155,قبـر الشهيـد,يا شَعبنا ياللي عن دروب الكَرَامه ما يحيد      بَقول كلـمه بالنِـيابه عَن مشَاعِركـم لِـمَن,كلمة نيابة عن شعب يحافظ على كرامته وثباته,قبر الشهيد,يا شعبنا ياللي عن دروب الكرامه ما يحيد      بقول كلمه بالنيابه عن مشاعركم لمن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""الشعب"",""relation"":""الجماعة""}]","[""فخر"",""حب"",""اعتزاز""]",[],[],"[""شعبنا""]",معاصر,0.9,Analysed
233,3156,قبـر الشهيـد,يْحَسّب انّا نَرهب مْن الموت وِنْخاف الوَعيد      حِنّـا رِجال المعركه والسّيف والرِمح الأسَن,تأكيد الشجاعة وعدم الخوف من الموت أو التهديد,قبر الشهيد,يحسب انا نرهب من الموت ونخاف الوعيد      حنا رجال المعركه والسيف والرمح الاسن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""رجال المعركة"",""relation"":""جنود""}]","[""عزم"",""فخر"",""شجاعة""]",[],[],"[""رجال"",""المعركة"",""السيف"",""الرمح""]",معاصر,0.92,Analysed
233,3157,قبـر الشهيـد,نْـموت والرَّايه تِرَفرف والعَدو حَاله زهيد      مثل شهداء الوطن والعِزّه اللي لا وَ لَن,استعداد للموت دفاعاً عن الوطن وراية العزة مرتفعة,قبر الشهيد,نموت والرايه ترفرف والعدو حاله زهيد      مثل شهداء الوطن والعزه اللي لا و لن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""شهداء الوطن"",""relation"":""الشهداء""}]","[""شجاعة"",""فخر"",""إباء""]","[{""name"":""الوطن"",""type"":""ثقافة""}]",[],"[""شهداء الوطن"",""العزة""]",معاصر,0.95,Analysed
233,3158,قبـر الشهيـد,نِنْسى موَاقفْـهم وما خَطّوه من دَمّ الوريد      من مجد في يومٍ له الحاسد رَغَم أنْفَه ذَعَن,وفاء لشهداء الوطن واعتزاز بالتضحيات التي قدموها,قبر الشهيد,ننسي مواقفهم وما خطوه من دم الوريد      من مجد في يوم له الحاسد رغم انفه ذعن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""شهداء الوطن"",""relation"":""الشهداء""}]","[""امتنان"",""فخر""]",[],[],"[""مواقف"",""دَم الوريد""]",معاصر,0.9,Analysed
233,3159,قبـر الشهيـد,حِنّـا نجيد نْـحقّق الإنْجاز بالفكر وْنجيد      نِردَع هَل الفتْنه يالين تْحيد عن درب الفتَن,العمل بالفكر والقوة لمواجهة الفتن وحماية الطريق الصحيح,قبر الشهيد,حنا نجيد نحقق الانجاز بالفكر ونجيد      نردع هل الفتنه يالين تحيد عن درب الفتن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""الشعراء"",""relation"":""الجماعة""}]","[""فخر"",""عزم""]",[],[],"[""نحقق"",""إنجاز"",""فكر""]",معاصر,0.85,Analysed
233,3160,قبـر الشهيـد,الهِمّـه العَليا لنا والعَـزم والرأي الحميـد      ونقـدّم الفَـزعه لِوَجه الله وَلا نَـرجـي ثِـمَن,عزيمة وإرادة لتقديم المساعدة دون انتظار مقابل,قبر الشهيد,الهمه العليا لنا والعزم والراي الحميد      ونقدم الفزعه لوجه الله ولا نرجي ثمن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""الفزعة"",""relation"":""جماعة""}]","[""عزم"",""حب""]",[],[],"[""همة"",""عزم"",""فزعة""]",معاصر,0.87,Analysed
233,3161,قبـر الشهيـد,في كل يومٍ لو فـقدنا من أشَاوسْنا فـقيد      ما ننتـهي وَلو نـهايـة دربنا قَـبْـر وْ كـفَـن,الثبات رغم فقدان الأبطال والاستعداد للموت في سبيل الوطن,قبر الشهيد,في كل يوم لو فقدنا من اشاوسنا فقيد      ما ننتهي ولو نهايه دربنا قبر و كفن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""أشبال الوطن"",""relation"":""أبناء الوطن""}]","[""فخر"",""صبر""]",[],[],"[""فُقدان"",""أشبال"",""درب"",""قبر"",""كفن""]",معاصر,0.9,Analysed
233,3162,قبـر الشهيـد,نرمي بِقلبٍ من حجر ، نَبْطش بسيفٍ من حديد      والنصر باذن الله وثم بِعيال (زايد) ينضمن,القتال بقوة والعزم على النصر بدعم الله وأبناء زايد,قبر الشهيد,نرمي بقلب من حجر ، نبطش بسيف من حديد      والنصر باذن الله وثم بعيال (زايد) ينضمن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""رجال القتال"",""relation"":""محاربون""},{""name"":""زايد"",""relation"":""القائد""}]","[""شجاعة"",""عزم"",""أمل""]",[],[],"[""قلب حجر"",""سيف حديد"",""النصر"",""أبناء زايد"",""ذرية""]",معاصر,0.93,Analysed
233,3163,قبـر الشهيـد,والشِعر في حُب الوطن يضحك حجاجه كل عيد      وشلون ما يعقد حجاجه للوطن وقت الـمِحَن,اعتزاز بالشعر الوطني الذي يزدهر خاصة في أوقات المحن,قبر الشهيد,والشعر في حب الوطن يضحك حجاجه كل عيد      وشلون ما يعقد حجاجه للوطن وقت المحن,ن,المتقارب,,فتحة,مقيدة,"[{""name"":""الشعراء"",""relation"":""جماعة""}]","[""حب"",""فرح"",""إباء""]","[{""name"":""الوطن"",""type"":""ثقافة""}]",[],"[""شعر"",""حب الوطن"",""عيد""]",معاصر,0.88,Analysed
233,3164,قبـر الشهيـد,لو كان ما يقدر يلامس بِرّكم جَزل القصيد      ياللي على فرقاكم قْلوب العَرب ضاقت حزن,حزن العرب على فراق الشهداء رغم عجز الشعر عن التعبير,قبر الشهيد,لو كان ما يقدر يلامس بركم جزل القصيد      ياللي علي فرقاكم قلوب العرب ضاقت حزن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""العرب"",""relation"":""الشعوب""}]","[""حزن"",""ألم"",""حسرة""]",[],[],"[""قلوب ضاقت"",""حزن""]",معاصر,0.8,Analysed
233,3165,قبـر الشهيـد,لكن مشاعرنا لكم ذابت كـما ذاب الجليد      إعزف يا هاجوس الشعر هاليوم من فكري لحَن,ذوبان المشاعر وحزن الشعراء يعزفون لحن الوفاء,قبر الشهيد,لكن مشاعرنا لكم ذابت كما ذاب الجليد      اعزف يا هاجوس الشعر هاليوم من فكري لحن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""الهاجوس"",""relation"":""شاعر""}]","[""حب"",""شوق"",""وجد""]",[],[],"[""عزف"",""شعر"",""لحن""]",معاصر,0.82,Analysed
233,3166,قبـر الشهيـد,لكم جـموع الشعر ترفـع راية الـمَجد التليد      وافعالكم بالفخر تسمو في البوادي والـمُدن,رفع العلم ومجد الأعمال البطولية في المدن والبادية,قبر الشهيد,لكم جموع الشعر ترفع رايه المجد التليد      وافعالكم بالفخر تسمو في البوادي والمدن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""جموع الشعر"",""relation"":""شعراء""}]","[""فخر"",""حب"",""اعتزاز""]","[{""name"":""البوادي"",""type"":""طبيعة""},{""name"":""المدن"",""type"":""طبيعة""}]",[],"[""رفع راية المجد"",""أفعال بالفخر""]",معاصر,0.9,Analysed
233,3167,قبـر الشهيـد,والشعب في (صنعاءْ) يعزّينا وهو ليس الوحيد      لكن بكت (مأرب) عليكم وانزلت دمعة (عَدن),تعزية الشعب اليمني في صنعاء ومأرب وعدن على الشهداء,قبر الشهيد,والشعب في (صنعاء) يعزينا وهو ليس الوحيد      لكن بكت (مارب) عليكم وانزلت دمعه (عدن),ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""الشعب في صنعاء"",""relation"":""جماعة""}]","[""عزاء"",""حزن""]","[{""name"":""صنعاء"",""type"":""مدينة""},{""name"":""مارب"",""type"":""مدينة""},{""name"":""عدن"",""type"":""مدينة""}]",[],"[""تعزية""]",معاصر,0.9,Analysed
233,3168,قبـر الشهيـد,على ما قدّمتوا من الإقدام والبأس الشديد      حتى استطعتوا ترجعون البسمه لْشعب (اليمن),تقديم شجاعة وبسالة أعادت البسمة لشعب اليمن,قبر الشهيد,علي ما قدمتوا من الاقدام والباس الشديد      حتي استطعتوا ترجعون البسمه لشعب (اليمن),ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""شعب اليمن"",""relation"":""الجماعة""}]","[""فخر"",""حب"",""امتنان""]","[{""name"":""اليمن"",""type"":""دولة""}]",[],"[""ابتسامة"",""صمود""]",معاصر,0.9,Analysed
233,3169,قبـر الشهيـد,واصبح بعد فضل الله بْوقفاتكم شَعبٍ سعيد      واسقيتموا أهل الغدر كأس الـمذلّة والغبن,وقفات الشجعان أوجدت سعادة الشعب وهزيمة الغدر,قبر الشهيد,واصبح بعد فضل الله بوقفاتكم شعب سعيد      واسقيتموا اهل الغدر كاس المذله والغبن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""الشعب"",""relation"":""الجماعة""}]","[""فرح"",""فخر""]","[{""name"":""الغدر"",""type"":""ثقافة""}]",[],"[""سعيد""]",معاصر,0.85,Analysed
233,3170,قبـر الشهيـد,ضفتوا على المجد القديم لداركم مجدٍ جديد      ولـم تلين عزومكـم وَلا شكيتـوا من وَهَـن,إضافة مجد جديد للوطن مع ثبات العزيمة وعدم الانكسار,قبر الشهيد,ضفتوا علي المجد القديم لداركم مجد جديد      ولم تلين عزومكم ولا شكيتوا من وهن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""أهل الوطن"",""relation"":""الجماعة""}]","[""فخر"",""عزم""]",[],[],"[""مجد"",""عزيمة"",""صمود""]",معاصر,0.9,Analysed
233,3171,قبـر الشهيـد,هنيّـكم في جَنّة الفردوس بالعيـش الرغيد      كمـا يقول الله لنا ، وايضا كما قد صَـحّ عَن,تهنئة الشهداء بالجنة والعيش الهنيء كما وعد الله,قبر الشهيد,هنيكم في جنه الفردوس بالعيش الرغيد      كما يقول الله لنا ، وايضا كما قد صح عن,ن,غير محسوم,,فتحة,مقيدة,[],"[""أمل"",""حب"",""رضا""]","[{""name"":""جنة الفردوس"",""type"":""ثقافة""}]",[],[],معاصر,0.85,Analysed
233,3172,قبـر الشهيـد,نبيّـنا نقـلاً عن اصحابه هل النهج الرشيد      وَهَذهِ خَيـرُ الأدلّـةِ في الكـتابِ وَ السُـنَن,تأكيد أن هذا طريق رشيد ومستند إلى الكتاب والسنة,قبر الشهيد,نبينا نقلا عن اصحابه هل النهج الرشيد      وهذه خير الادله في الكتاب و السنن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""النبي محمد"",""relation"":""رسول""}]","[""حكمة"",""دين""]",[],[],"[""النبي"",""أصحابه""]",معاصر,0.95,Analysed
233,3173,قبـر الشهيـد,وآعزّي اهل المملكه واهل المنامه واستعيد      ما قال (زايد) باننا واحد في حرب أوْ في أمن,تعزية لأهل المملكة والمنامة وتأكيد الوحدة بين الشعوب,قبر الشهيد,واعزي اهل المملكه واهل المنامه واستعيد      ما قال (زايد) باننا واحد في حرب او في امن,ن,غير محسوم,,فتحة,مقيدة,"[{""name"":""أهل المملكة"",""relation"":""جماعة""},{""name"":""أهل المنامة"",""relation"":""جماعة""},{""name"":""زايد"",""relation"":""قائد""}]","[""تكريم"",""وفاء"",""وحدة""]","[{""name"":""المملكة"",""type"":""دولة""},{""name"":""المنامة"",""type"":""مدينة""}]",[],"[""وحدة"",""حرب"",""أمن""]",معاصر,0.9,Analysed
233,3174,قبـر الشهيـد,لبْلادكـم سَطّرتوا الأمـجاد بالفعل الـمجيد      تـفاخري يا أمّـة الاسـلام واشـهد يا زمَـن,فخر الأمة الإسلامية بإنجازات الشهداء المجيدة,قبر الشهيد,لبلادكم سطرتوا الامجاد بالفعل المجيد      تفاخري يا امه الاسلام واشهد يا زمن,ن,المتقارب,,سكون,مقيدة,"[{""name"":""الأمة الإسلامية"",""relation"":""جماعة""}]","[""فخر"",""اعتزاز"",""حب""]",[],[],"[""تفخري"",""أمة الإسلام""]",معاصر,0.87,Analysed
233,3175,قبـر الشهيـد,أشرف قبر بعد الرسل والأنبيا قبر الشهيد      واعزّ وانبل تَضْحِيَه ما قُدّمت لاجل الوَطن,تقدير أسمى لتضحيات الشهداء التي تلي قبور الأنبياء,قبر الشهيد,اشرف قبر بعد الرسل والانبيا قبر الشهيد      واعز وانبل تضحيه ما قدمت لاجل الوطن,ن,المتقارب,,سكون,مقيدة,"[{""name"":""الشهيد"",""relation"":""شهيد""}]","[""فخر"",""تكريم"",""تقدير""]",[],[],"[""شرف"",""تضحية"",""فداء"",""الوطن""]",معاصر,0.95,Analysed
234,3176,كـلـمـة أخـي,سـالـت دمـوع احـمـد حفـيد اللي لهم طيبٍ وجاه      قـلـت الـدمـوع تـتـرجـم اللـي مـسـتحـيـل يترجمه,دموع أحمد تعبر عن مشاعر لا يمكن للكلمات وصفها.,كلمه اخي,سالت دموع احمد حفيد اللي لهم طيب وجاه      قلت الدموع تترجم اللي مستحيل يترجمه,ه,غير محسوم,,فتحة,مقيدة,"[{""name"":""أحمد"",""relation"":""شخص""}]","[""حزن"",""ألم""]",[],[],"[""دموع"",""حفيد"",""طيب"",""جاه""]",معاصر,0.95,Analysed
